variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,65536,64,1390,2,4096,0,241958.000,7912.435,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,65536,64,1390,2,4096,0,118250.000,3761.017,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,65536,64,1390,2,4096,0,196458.000,5595.703,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,65536,64,1390,2,4096,1,142000.000,3904.216,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,65536,64,1390,2,4096,1,169375.000,5736.654,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,65536,64,1390,2,4096,1,119542.000,3752.706,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,65536,64,1390,2,4096,1,235959.000,7738.871,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,65536,64,1390,2,4096,2,127834.000,3838.145,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,65536,64,1390,2,4096,2,241292.000,7690.796,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,65536,64,1390,2,4096,2,117750.000,3759.623,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,65536,64,1390,2,4096,2,189208.000,5687.500,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,65536,64,1390,2,4096,3,123208.000,3858.175,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,65536,64,1390,2,4096,3,195208.000,5760.305,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,65536,64,1390,2,4096,3,127083.000,3993.032,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,65536,64,1390,2,4096,3,226542.000,7626.638,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,65536,64,1390,2,4096,4,130042.000,3721.426,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,65536,64,1390,2,4096,4,220375.000,7800.710,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,65536,64,1390,2,4096,4,137875.000,4011.485,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,65536,64,1390,2,4096,4,209875.000,5720.500,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
