variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,0,sample,716500.000,38.605,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,0,pipeline,1128709.000,60.814,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,1,sample,767375.000,41.346,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,1,pipeline,1149167.000,61.916,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,2,sample,725417.000,39.085,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,2,pipeline,1128125.000,60.783,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,0,sample,1135333.000,61.171,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,0,pipeline,1808791.000,97.456,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,1,sample,1160750.000,62.540,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,1,pipeline,1732917.000,93.368,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,2,sample,1124500.000,60.587,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,2,pipeline,1710125.000,92.140,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,0,sample,442625.000,36.021,12288,12287,1831843142036873085
