variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,1,99166.000,3346.608,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,1,162666.000,5189.636,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,65536,64,1390,2,4096,1,126166.000,3796.936,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,65536,64,1390,2,4096,1,171500.000,5907.125,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,65536,64,1390,2,4096,2,122083.000,3826.711,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,65536,64,1390,2,4096,2,175500.000,5730.367,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,2,106417.000,3334.808,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,2,182792.000,5177.805,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,3,100750.000,3227.559,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,3,165917.000,5103.546,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,65536,64,1390,2,4096,3,117917.000,3832.703,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,65536,64,1390,2,4096,3,202666.000,5660.471,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,65536,64,1390,2,4096,4,156417.000,3911.743,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,65536,64,1390,2,4096,4,197167.000,5721.507,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,4,115083.000,3235.901,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,4,162833.000,5183.115,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
