variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,interleaved,4096,0,1,sample,597458.000,48.621,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,interleaved,4096,0,1,pipeline,851292.000,69.278,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,interleaved,4096,0,2,sample,602750.000,49.052,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,interleaved,4096,0,2,pipeline,831917.000,67.702,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,interleaved,4096,0,0,sample,927959.000,75.517,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,interleaved,4096,0,0,pipeline,1322417.000,107.619,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,interleaved,4096,0,1,sample,1004000.000,81.706,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,interleaved,4096,0,1,pipeline,1341583.000,109.178,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,interleaved,4096,0,2,sample,937042.000,76.257,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,interleaved,4096,0,2,pipeline,1357916.000,110.507,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,duplicates,4096,0,0,sample,848667.000,45.726,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,duplicates,4096,0,0,pipeline,1186792.000,63.944,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,duplicates,4096,0,1,sample,874208.000,47.102,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,duplicates,4096,0,1,pipeline,1253042.000,67.513,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,duplicates,4096,0,2,sample,863125.000,46.505,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,duplicates,4096,0,2,pipeline,1216583.000,65.549,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,duplicates,4096,0,0,sample,1324208.000,71.347,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,duplicates,4096,0,0,pipeline,1828125.000,98.498,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,duplicates,4096,0,1,sample,1308125.000,70.481,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,duplicates,4096,0,1,pipeline,1738041.000,93.644,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,duplicates,4096,0,2,sample,1225083.000,66.007,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,bit,duplicates,4096,0,2,pipeline,1770208.000,95.378,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,0,sample,587375.000,47.801,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,0,pipeline,838542.000,68.241,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,1,sample,590583.000,48.062,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,1,pipeline,851875.000,69.326,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,2,sample,603584.000,49.120,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,2,pipeline,844625.000,68.736,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,0,sample,920667.000,74.924,12288,12287,12193008009033903249
