variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,interleaved,4096,0,0,sample,880333.000,71.642,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,interleaved,4096,0,0,pipeline,1302250.000,105.977,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,interleaved,4096,0,1,sample,851208.000,69.271,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,interleaved,4096,0,1,pipeline,1275792.000,103.824,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,interleaved,4096,0,2,sample,858000.000,69.824,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,interleaved,4096,0,2,pipeline,1307833.000,106.432,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,duplicates,4096,0,0,sample,830083.000,44.724,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,duplicates,4096,0,0,pipeline,1216792.000,65.560,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,duplicates,4096,0,1,sample,841583.000,45.344,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,duplicates,4096,0,1,pipeline,1265833.000,68.202,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,duplicates,4096,0,2,sample,815792.000,43.954,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,duplicates,4096,0,2,pipeline,1256834.000,67.717,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,duplicates,4096,0,0,sample,1139125.000,61.375,18560,18557,17887957781260477778
