variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,2,pipeline,844542.000,68.729,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,0,sample,904167.000,73.581,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,0,pipeline,1313750.000,106.913,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,1,sample,922000.000,75.033,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,1,pipeline,1334417.000,108.595,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,2,sample,932709.000,75.904,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,2,pipeline,1299292.000,105.737,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,0,sample,851875.000,45.898,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,0,pipeline,1190250.000,64.130,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,1,sample,846708.000,45.620,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,1,pipeline,1253750.000,67.551,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,2,sample,857292.000,46.190,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,2,pipeline,1250875.000,67.396,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,0,sample,1214958.000,65.461,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,0,pipeline,1726250.000,93.009,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,1,sample,1251209.000,67.414,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,1,pipeline,1742833.000,93.903,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,2,sample,1238792.000,66.745,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,2,pipeline,1825084.000,98.334,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,0,sample,443833.000,36.119,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,0,pipeline,756875.000,61.595,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,1,sample,448042.000,36.462,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,1,pipeline,749000.000,60.954,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,2,sample,463458.000,37.716,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,2,pipeline,772167.000,62.839,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,0,sample,812417.000,66.115,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,0,pipeline,1263084.000,102.790,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,1,sample,818792.000,66.633,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,1,pipeline,1243125.000,101.166,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,2,sample,809125.000,65.847,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,2,pipeline,1240834.000,100.979,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,0,sample,678292.000,36.546,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,0,pipeline,1113209.000,59.979,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,1,sample,687333.000,37.033,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,1,pipeline,1171125.000,63.099,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,2,sample,700708.000,37.754,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,2,pipeline,1189916.000,64.112,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,0,sample,1138459.000,61.339,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,0,pipeline,1834833.000,98.860,18560,4188,12370292114216348944
