variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,2,1782459.000,108.793,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,0,2204083.000,134.527,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,1,2156917.000,131.648,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,2,2247708.000,137.189,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,0,3394875.000,207.207,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,1,3449042.000,210.513,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,2,3391000.000,206.970,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,0,4299708.000,262.433,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,1,4059750.000,247.787,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,2,4149959.000,253.293,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,byte_fixed,16384,64,0,1828708.000,111.615,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,byte_fixed,16384,64,1,1926208.000,117.566,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,byte_fixed,16384,64,2,1984000.000,121.094,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,byte_variable,16384,64,0,2287250.000,139.603,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,byte_variable,16384,64,1,2288625.000,139.687,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,byte_variable,16384,64,2,2251500.000,137.421,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,bit_fixed,16384,64,0,3216000.000,196.289,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,bit_fixed,16384,64,1,3286083.000,200.567,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,bit_fixed,16384,64,2,3107333.000,189.657,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,bit_variable,16384,64,0,3951625.000,241.188,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,bit_variable,16384,64,1,3962667.000,241.862,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,0,bit_variable,16384,64,2,3846917.000,234.797,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,byte_fixed,16384,64,0,1836125.000,112.068,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,byte_fixed,16384,64,1,1796208.000,109.632,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,byte_fixed,16384,64,2,1875083.000,114.446,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,byte_variable,16384,64,0,2250875.000,137.383,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,byte_variable,16384,64,1,2289958.000,139.768,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,byte_variable,16384,64,2,2355583.000,143.773,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,bit_fixed,16384,64,0,3114833.000,190.114,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,bit_fixed,16384,64,1,3224958.000,196.836,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,bit_fixed,16384,64,2,3303208.000,201.612,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,bit_variable,16384,64,0,3803708.000,232.160,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,bit_variable,16384,64,1,3837583.000,234.227,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,1,bit_variable,16384,64,2,3954209.000,241.346,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,0,1753167.000,107.005,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,1,1761041.000,107.485,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,2,1721167.000,105.052,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,0,2209500.000,134.857,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,1,2259208.000,137.891,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,2,2196958.000,134.092,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,0,3501583.000,213.720,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,1,3300458.000,201.444,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,2,3475834.000,212.148,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,0,4235292.000,258.502,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,1,4058875.000,247.734,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,2,4335917.000,264.643,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,0,1722333.000,105.123,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,1,1830458.000,111.722,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,2,1830791.000,111.743,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,0,2302083.000,140.508,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,1,2267500.000,138.397,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,2,2108917.000,128.718,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,0,3501125.000,213.692,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,1,3515250.000,214.554,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,2,3522125.000,214.973,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,0,4322666.000,263.835,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,1,4039750.000,246.567,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,2,4359583.000,266.088,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,byte_fixed,16384,64,0,1826333.000,111.471,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,byte_fixed,16384,64,1,1811708.000,110.578,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,byte_fixed,16384,64,2,1936292.000,118.182,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,byte_variable,16384,64,0,2252334.000,137.472,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,byte_variable,16384,64,1,2339208.000,142.774,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,byte_variable,16384,64,2,2228334.000,136.007,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,bit_fixed,16384,64,0,3352916.000,204.646,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,bit_fixed,16384,64,1,3342750.000,204.025,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,bit_fixed,16384,64,2,3152750.000,192.429,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,bit_variable,16384,64,0,3865584.000,235.937,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,bit_variable,16384,64,1,3838584.000,234.289,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,2,bit_variable,16384,64,2,3782417.000,230.860,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,byte_fixed,16384,64,0,1870500.000,114.166,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,byte_fixed,16384,64,1,1807125.000,110.298,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,byte_fixed,16384,64,2,1967708.000,120.099,181451,9251279952100018761
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,byte_variable,16384,64,0,2333917.000,142.451,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,byte_variable,16384,64,1,2356083.000,143.804,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,byte_variable,16384,64,2,2385917.000,145.625,328881,10497002078573155402
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,bit_fixed,16384,64,0,3088709.000,188.520,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,bit_fixed,16384,64,1,3299875.000,201.408,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,bit_fixed,16384,64,2,3265125.000,199.287,61036,15332273967921022392
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,bit_variable,16384,64,0,3729334.000,227.620,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,bit_variable,16384,64,1,4033667.000,246.195,83922,3519228460996590230
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,3,bit_variable,16384,64,2,3954000.000,241.333,83922,3519228460996590230
