variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_variable,ids,4096,0,4096,0,2564458.000,626.088,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_variable,ids,4096,0,4096,1,2330500.000,568.970,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_variable,ids,4096,0,4096,2,2434792.000,594.432,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_fixed,ids,4096,0,4096,0,8686541.000,2120.738,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_fixed,ids,4096,0,4096,1,7645000.000,1866.455,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_fixed,ids,4096,0,4096,2,7668084.000,1872.091,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_variable,ids,4096,0,4096,0,7846416.000,1915.629,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_variable,ids,4096,0,4096,1,7872542.000,1922.007,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_variable,ids,4096,0,4096,2,7781167.000,1899.699,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,byte_fixed,ids,4096,0,4096,0,2805333.000,684.896,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,byte_fixed,ids,4096,0,4096,1,1817584.000,443.746,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,byte_fixed,ids,4096,0,4096,2,1772458.000,432.729,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,byte_variable,ids,4096,0,4096,0,1833834.000,447.713,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,byte_variable,ids,4096,0,4096,1,1911791.000,466.746,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,byte_variable,ids,4096,0,4096,2,1825125.000,445.587,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,bit_fixed,ids,4096,0,4096,0,5684792.000,1387.889,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,bit_fixed,ids,4096,0,4096,1,4722958.000,1153.066,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,bit_fixed,ids,4096,0,4096,2,4816875.000,1175.995,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,bit_variable,ids,4096,0,4096,0,5038542.000,1230.113,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,bit_variable,ids,4096,0,4096,1,4942917.000,1206.767,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,2,bit_variable,ids,4096,0,4096,2,4991333.000,1218.587,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,byte_fixed,ids,4096,0,4096,0,3002000.000,732.910,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,byte_fixed,ids,4096,0,4096,1,1860750.000,454.285,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,byte_fixed,ids,4096,0,4096,2,1908291.000,465.891,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,byte_variable,ids,4096,0,4096,0,1931417.000,471.537,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,byte_variable,ids,4096,0,4096,1,1923375.000,469.574,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,byte_variable,ids,4096,0,4096,2,1849458.000,451.528,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,bit_fixed,ids,4096,0,4096,0,5718417.000,1396.098,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,bit_fixed,ids,4096,0,4096,1,4670875.000,1140.350,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,bit_fixed,ids,4096,0,4096,2,4786208.000,1168.508,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
