variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,65536,64,1390,2,4096,1,108417.000,3472.758,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,65536,64,1390,2,4096,2,73875.000,2337.585,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,65536,64,1390,2,4096,2,105959.000,3604.034,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,2,66084.000,2253.459,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,2,117375.000,3389.933,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,3,65583.000,2210.714,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,3,105083.000,3441.437,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,65536,64,1390,2,4096,3,66542.000,2343.424,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,65536,64,1390,2,4096,3,104833.000,3478.892,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,65536,64,1390,2,4096,4,70166.000,2292.786,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,65536,64,1390,2,4096,4,112542.000,3488.637,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,4,72583.000,2244.487,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,4,105625.000,3449.198,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
