key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,8,random,8192,dependent,36.8659,36.74,38.4706,46.3034,46.018,46.4312,37.7076,37.1087,40.3964,0.7961812739453259,False,True,0.977678239930412,False,False,246296
32,8,random,8192,independent,10.1376,9.10504,10.4656,17.5107,17.1496,17.7994,10.3696,9.16862,10.3963,0.5789374496736281,False,True,0.9776269094275576,False,False,245912
32,8,shared,1,dependent,21.4456,21.4062,21.5282,31.8031,31.7014,32.91,21.6312,21.4392,23.2423,0.6743242010998928,False,True,0.9914198010281445,False,False,222493
32,8,shared,1,independent,5.45184,5.44484,5.45819,14.857,14.6326,14.9155,5.54529,5.54276,5.57454,0.3669542976374773,False,True,0.9831478606168479,False,True,220664
32,8,shared,8192,dependent,37.6638,36.4965,39.7313,45.7726,44.1742,47.0212,38.463,37.0992,38.4769,0.8228459820940913,False,True,0.979221589579596,False,False,246296
32,8,shared,8192,independent,9.61177,9.37207,9.66644,17.1515,17.0816,18.8573,9.84955,9.64609,10.5896,0.5604040462933272,False,True,0.9758587955794934,False,False,245912
32,9,random,1,dependent,22.1984,21.8671,22.3777,32.2825,32.1897,33.61,22.3039,21.7457,23.6174,0.6876295206381167,False,True,0.9952698855357135,False,False,273740
32,9,random,1,independent,5.45439,5.45058,5.81805,14.7909,14.6828,15.4661,5.64067,5.55673,5.69215,0.3687666064945338,False,True,0.9669755543224475,False,False,273536
32,9,random,8192,dependent,38.3364,38.2538,38.894,47.313,45.4534,49.4277,38.168,38.0904,40.0664,0.8102720182613657,False,True,1.0044120729406834,False,False,279796
32,9,random,8192,independent,9.38606,9.37781,10.2742,18.9177,18.8694,19.4918,10.1662,9.39178,10.5324,0.4961522806683688,False,True,0.9232613956050443,False,False,279456
32,9,shared,1,dependent,21.9402,21.5874,22.2295,32.2622,32.203,33.9953,21.5931,21.5238,23.0039,0.6800590164340932,False,True,1.016074579379524,False,False,273740
32,9,shared,1,independent,5.45821,5.44803,5.7513,14.7565,14.6268,15.0681,5.54213,5.53703,5.55547,0.36988513536407686,False,True,0.984857807377308,False,False,273536
32,9,shared,8192,dependent,37.5951,37.4082,38.0828,46.9335,46.8318,47.2698,37.5582,37.5322,37.6078,0.8010291156636518,False,True,1.000982475198492,False,False,279796
32,9,shared,8192,independent,9.90486,9.37144,11.1504,18.9133,18.8217,19.1231,9.80568,9.68997,10.8318,0.5236981383470891,False,True,1.0101145458550553,False,False,279456
32,10,random,1,dependent,21.457,21.4125,21.5149,31.6334,31.3568,32.2927,21.7037,21.534,24.0517,0.6783020478355156,False,True,0.9886332745107976,False,True,306694
32,10,random,1,independent,5.53641,5.45502,5.59361,12.853,12.502,13.12,5.54721,5.53831,5.55928,0.4307484633937602,False,True,0.9980530753297604,False,False,306840
32,10,random,8192,dependent,37.1679,37.0445,37.8672,46.1184,45.8082,46.3874,38.2099,37.3999,39.1884,0.8059234492089925,False,True,0.9727295805537309,False,False,311217
32,10,random,8192,independent,9.6906,9.6302,9.72176,11.6005,11.582,12.2077,10.1007,9.8718,11.1847,0.8353605448041033,False,True,0.9593988535448038,False,True,313864
32,10,shared,1,dependent,21.5492,21.3655,22.7852,31.1909,30.9664,32.7676,21.4551,21.3763,21.4793,0.6908809941361101,False,True,1.0043859035846954,False,False,306694
32,10,shared,1,independent,5.48109,5.43341,5.49698,12.7379,12.5516,13.0558,5.53894,5.53703,5.60188,0.43029777278829323,False,True,0.9895557633771083,False,True,306840
32,10,shared,8192,dependent,37.3268,37.2117,37.3357,44.8653,44.6008,46.3047,37.4832,37.2721,37.604,0.831974822412867,False,True,0.9958274640372221,False,False,311217
32,10,shared,8192,independent,9.85081,9.40132,10.1445,11.8014,11.6418,11.8065,9.79042,9.28433,10.2132,0.8347153727523853,False,True,1.0061682747011875,False,False,313864
32,11,random,1,dependent,21.7317,21.6192,22.8176,27.5389,27.2706,29.9543,21.7673,21.4831,22.2842,0.789127379815461,False,True,0.9983645192559482,False,False,347792
32,11,random,1,independent,5.45566,5.43849,5.46138,4.34811,4.29218,4.85739,5.59488,5.53575,5.62668,1.2547198667926984,True,False,0.975116535117822,False,True,351456
32,11,random,8192,dependent,38.8145,38.14,41.9865,44.0833,43.4361,46.9945,38.3307,37.6555,40.2171,0.8804808169987275,False,True,1.0126217366236463,False,False,346098
32,11,random,8192,independent,9.89597,9.8737,10.0778,6.87917,6.46019,7.86591,10.0625,9.73383,10.643,1.4385412775087691,True,False,0.9834504347826087,False,False,345584
32,11,shared,1,dependent,21.4329,21.3782,21.7997,28.3756,27.4938,29.5728,21.4017,21.382,21.5543,0.7553285216876472,False,True,1.001457828116458,False,False,347792
32,11,shared,1,independent,5.46646,5.46201,5.58281,4.32079,4.27437,4.34177,5.55548,5.53703,5.65656,1.2651529002798099,True,False,0.9839761820760762,False,False,351456
32,11,shared,8192,dependent,39.3823,38.0281,39.9564,44.2448,42.5975,48.42,39.182,37.0382,39.5349,0.8901000795573718,False,True,1.005112041243428,False,False,346098
32,11,shared,8192,independent,9.68933,9.23982,10.3505,6.61595,6.15437,6.7679,9.74846,9.25699,10.2882,1.4645409956242113,True,False,0.9939344265658371,False,False,345584
32,12,random,1,dependent,21.7393,21.2307,22.9371,33.4485,31.8057,35.5002,21.8341,21.4857,23.8444,0.649933479827197,False,True,0.9956581677284615,False,False,368786
32,12,random,1,independent,5.55482,5.43532,5.57455,12.6546,12.2687,14.005,5.56628,5.53767,5.77672,0.43895658495724876,False,True,0.9979411743570212,False,False,365160
32,12,random,8192,dependent,40.8141,38.4439,41.818,48.275,47.7562,51.6256,39.5832,38.6575,40.9813,0.8454500258933196,False,True,1.0310965257988238,False,False,383544
32,12,random,8192,independent,9.64291,9.6391,10.6525,15.0286,15.0204,15.4673,9.81903,9.56407,10.6633,0.641637278256125,False,True,0.9820634013746776,False,False,375944
32,12,shared,1,dependent,22.2963,21.3083,22.3395,33.989,33.5617,34.6451,22.5194,21.3604,23.1215,0.6559857600988556,False,True,0.9900929864916471,False,False,368786
32,12,shared,1,independent,6.40042,5.48935,6.77235,13.6871,12.4963,14.7139,5.68008,5.56882,6.07935,0.46762425933908575,False,True,1.1268186363572343,False,False,365160
32,12,shared,8192,dependent,38.6174,38.4216,40.9476,48.1974,47.6341,56.2312,40.8688,40.1999,43.8042,0.8012340914655148,False,True,0.9449115217476413,False,False,383544
32,12,shared,8192,independent,10.3175,9.60095,10.7682,15.5099,15.0502,16.7821,9.81648,9.60033,10.1674,0.6652202786607264,False,True,1.0510386615161442,False,False,375944
32,13,random,1,dependent,22.2797,21.3203,23.777,33.8395,33.2762,38.0955,22.1939,21.4405,23.3796,0.6583932977733122,False,True,1.0038659271241197,False,False,409816
32,13,random,1,independent,5.4709,5.46391,5.85301,15.3109,15.2486,16.3987,5.56438,5.54974,5.87909,0.35732060166286767,False,True,0.9832002846678337,False,False,406056
32,13,random,8192,dependent,40.6793,38.3943,41.7805,50.1213,48.2705,50.9288,41.0372,40.7117,41.1593,0.8116170171164754,False,True,0.991278644741844,False,False,408467
32,13,random,8192,independent,10.4892,10.0365,11.1472,18.3531,17.7536,22.2575,10.9838,10.0346,11.6819,0.5715219772136587,False,True,0.9549700467961908,False,False,406744
32,13,shared,1,dependent,21.6395,21.4869,23.4597,34.0703,33.3341,34.0919,22.4552,21.4024,23.5189,0.6351426315588651,False,True,0.9636743382379137,False,False,409816
32,13,shared,1,independent,5.5116,5.47282,5.86319,15.5525,15.3243,15.6485,5.68581,5.57137,6.32159,0.35438675454107055,False,True,0.9693605660407224,False,False,406056
32,13,shared,8192,dependent,39.0123,38.126,39.9793,51.8589,49.2363,54.1929,40.6157,38.1451,41.865,0.7522778153798095,False,True,0.9605226550324137,False,False,408467
32,13,shared,8192,independent,10.43,9.95064,10.9634,18.9253,18.8986,19.2833,10.5546,10.018,10.6869,0.5511141170813673,False,True,0.98819472078525,False,False,406744
32,14,random,1,dependent,22.707,21.9739,22.8469,31.943,30.7426,32.7327,22.0655,21.9231,23.4438,0.7108599693203519,False,True,1.029072534046362,False,False,454656
32,14,random,1,independent,5.60443,5.45247,5.63876,9.74527,9.48715,9.76689,5.63304,5.54213,5.7106,0.575092326841637,False,True,0.9949210373084515,False,False,455264
