key_bits,count,simd_geomean,simd_min_ratio,simd_max_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_geomean,automatic_min_ratio,automatic_max_ratio,automatic_disjoint_win,automatic_disjoint_loss
128,24,1.1014413726821073,0.9236366010052574,1.4988821662523648,2,1,0.9998872157616897,0.9308953251269244,1.0992498573955118,0,0
128,25,1.1312520066073415,0.9820975920787037,1.3685667678080002,5,0,0.9718891697118734,0.9441521233962312,1.019697413615764,0,2
128,26,1.1814240640674751,1.0279448933822222,1.4268110607894267,5,0,1.002242547328244,0.9689692375475899,1.0305729013622722,0,0
128,27,1.237460742060721,1.023681624406413,1.535520930682221,5,0,0.9914543512598166,0.9402892579523298,1.0338067300894285,0,1
128,28,1.2586998754821943,1.020039233400668,1.6444659362655234,7,0,0.9681554200954663,0.8961554114550833,1.0025510146896304,0,0
128,29,1.3024359980904265,0.9982436271056907,1.88677271345944,4,0,1.0111613837535818,0.9438770864583282,1.116028937248604,0,0
128,30,1.3816768562538984,0.9965745494065075,1.906105889586719,5,0,0.9980687415324686,0.9406476729031081,1.0489548030257843,0,0
128,31,1.1677128472072664,0.8864772651249915,1.5209973605885327,4,2,0.9913118448096231,0.9656837018368885,1.0250664017169164,0,0
128,32,1.6330576258812997,1.1893755210997219,2.2889885276288764,8,0,1.6643697291214725,1.1181349926009196,2.411737266832866,8,0
128,63,1.0146712135604308,0.9519068804273861,1.0954481007119246,1,0,1.0302609217134238,0.959946580755304,1.1499774005481083,1,0
