phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,hash,131072,16,mixed,independent,packed,3,7189.555,6770.061,1.0619631049114624,7049.825,7452.535,6759.928,6775.452,faster,9362488,9378624,0.17234735040514426,37688,0.40184999419957557,0,174655100.0
alternatives,typed-bit,hash,8192,128,hit,dependent,base,3,6929.871,6929.871,1.0,6892.212,7058.33,6892.212,7058.33,overlap,1926400,1926400,0.0,2024,0.10506644518272425,288,19181940.0
alternatives,typed-bit,hash,8192,128,hit,dependent,direct64,3,6929.871,6662.109,1.0401917771084201,6892.212,7058.33,6615.031,6667.013,faster,1926400,1930808,0.22882059800664045,6432,0.3331247850640768,0,19699670.0
alternatives,typed-bit,hash,8192,128,hit,dependent,packed,3,6929.871,6671.204,1.038773660646564,6892.212,7058.33,6605.733,6693.726,faster,1926400,1926704,0.015780730897008155,2328,0.12082810852108056,0,19636780.0
alternatives,typed-bit,hash,8192,128,hit,independent,base,3,6997.66,6997.66,1.0,6950.297,7076.294,6950.297,7076.294,overlap,1926400,1926400,0.0,2024,0.10506644518272425,288,19181940.0
alternatives,typed-bit,hash,8192,128,hit,independent,direct64,3,6997.66,6645.67,1.0529653142572533,6950.297,7076.294,6606.303,6828.451,faster,1926400,1930808,0.22882059800664045,6432,0.3331247850640768,0,19699670.0
alternatives,typed-bit,hash,8192,128,hit,independent,packed,3,6997.66,6685.181,1.0467420403426624,6950.297,7076.294,6616.72,6823.364,faster,1926400,1926704,0.015780730897008155,2328,0.12082810852108056,0,19636780.0
alternatives,typed-bit,hash,8192,128,miss,dependent,base,3,7241.333,7241.333,1.0,7134.786,7279.785,7134.786,7279.785,overlap,1926400,1926400,0.0,2024,0.10506644518272425,288,19181940.0
alternatives,typed-bit,hash,8192,128,miss,dependent,direct64,3,7241.333,6996.602,1.034978551016622,7134.786,7279.785,6903.3,7037.659,faster,1926400,1930808,0.22882059800664045,6432,0.3331247850640768,0,19699670.0
alternatives,typed-bit,hash,8192,128,miss,dependent,packed,3,7241.333,6970.113,1.0389118512138897,7134.786,7279.785,6923.197,6975.179,faster,1926400,1926704,0.015780730897008155,2328,0.12082810852108056,0,19636780.0
