variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,2,65875.000,2258.555,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,2,110292.000,3453.023,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,2,64584.000,2200.714,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,2,105791.000,3405.446,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,3,64334.000,2237.122,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,3,107875.000,3416.036,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,3,64834.000,2246.460,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,3,105083.000,3474.619,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,4,71250.000,2248.464,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,4,110458.000,3492.869,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,4,67833.000,2222.890,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,4,106750.000,3453.532,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
