variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,1,bit_variable,fragments,4096,0,0,0,489250.000,119.446,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,1,bit_variable,fragments,4096,0,0,1,491417.000,119.975,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,1,bit_variable,fragments,4096,0,0,2,483583.000,118.062,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_fixed,fragments,4096,0,0,0,227167.000,55.461,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_fixed,fragments,4096,0,0,1,222458.000,54.311,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_fixed,fragments,4096,0,0,2,234375.000,57.220,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_variable,fragments,4096,0,0,0,301583.000,73.629,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_variable,fragments,4096,0,0,1,307875.000,75.165,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,byte_variable,fragments,4096,0,0,2,301250.000,73.547,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_fixed,fragments,4096,0,0,0,380291.000,92.844,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_fixed,fragments,4096,0,0,1,374750.000,91.492,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_fixed,fragments,4096,0,0,2,374917.000,91.532,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_variable,fragments,4096,0,0,0,495500.000,120.972,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_variable,fragments,4096,0,0,1,498042.000,121.592,16029,10631779632291143193,6826,4096,21862,0,0,0,0
