variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_fixed,16384,0,2,3238958.000,197.690,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_variable,16384,0,0,3916083.000,239.019,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_variable,16384,0,1,3930583.000,239.904,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_variable,16384,0,2,3869875.000,236.198,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_fixed,16384,0,0,1682542.000,102.694,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_fixed,16384,0,1,1598875.000,97.588,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_fixed,16384,0,2,1625875.000,99.236,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,0,2023208.000,123.487,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,1,1997875.000,121.941,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,2,2014792.000,122.973,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,0,3209750.000,195.908,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,1,3295416.000,201.136,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,2,3248292.000,198.260,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,0,3934542.000,240.145,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,1,3945292.000,240.802,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,2,3872542.000,236.361,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,byte_fixed,16384,0,0,1428417.000,87.184,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,byte_fixed,16384,0,1,1345333.000,82.113,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,byte_fixed,16384,0,2,1370375.000,83.641,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,byte_variable,16384,0,0,1817042.000,110.903,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,byte_variable,16384,0,1,1898250.000,115.860,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,byte_variable,16384,0,2,1767209.000,107.862,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,bit_fixed,16384,0,0,2561209.000,156.324,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,bit_fixed,16384,0,1,2577958.000,157.346,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,bit_fixed,16384,0,2,2578125.000,157.356,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,bit_variable,16384,0,0,3316542.000,202.426,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,bit_variable,16384,0,1,3234625.000,197.426,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,4,bit_variable,16384,0,2,3280750.000,200.241,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,0,1721667.000,105.082,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,1,1681541.000,102.633,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,2,1693709.000,103.376,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,0,2154959.000,131.528,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,1,2250458.000,137.357,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,2,2171333.000,132.528,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,0,3307166.000,201.853,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,1,3311667.000,202.128,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,2,3332625.000,203.407,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,0,3986083.000,243.291,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,1,3968000.000,242.188,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,2,4042334.000,246.724,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,byte_fixed,16384,64,0,1359541.000,82.980,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,byte_fixed,16384,64,1,1348167.000,82.286,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,byte_fixed,16384,64,2,1349375.000,82.359,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,byte_variable,16384,64,0,1787000.000,109.070,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,byte_variable,16384,64,1,1756125.000,107.185,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,byte_variable,16384,64,2,1757667.000,107.279,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,bit_fixed,16384,64,0,2724292.000,166.278,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,bit_fixed,16384,64,1,2537667.000,154.887,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,bit_fixed,16384,64,2,2599458.000,158.658,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,bit_variable,16384,64,0,3237333.000,197.591,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,bit_variable,16384,64,1,3300416.000,201.441,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,0,bit_variable,16384,64,2,3253458.000,198.575,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,byte_fixed,16384,64,0,1361125.000,83.076,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,byte_fixed,16384,64,1,1379083.000,84.173,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,byte_fixed,16384,64,2,1351375.000,82.481,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,byte_variable,16384,64,0,1798375.000,109.764,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,byte_variable,16384,64,1,1808250.000,110.367,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,byte_variable,16384,64,2,1787958.000,109.128,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,bit_fixed,16384,64,0,2579500.000,157.440,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,bit_fixed,16384,64,1,2573125.000,157.051,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,bit_fixed,16384,64,2,2581292.000,157.550,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,bit_variable,16384,64,0,3252166.000,198.496,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,bit_variable,16384,64,1,3461000.000,211.243,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,1,bit_variable,16384,64,2,3313667.000,202.250,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,0,1751291.000,106.890,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,1,1682125.000,102.669,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,2,1731833.000,105.703,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,0,2148167.000,131.114,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,1,2090542.000,127.597,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,64,2,2096916.000,127.986,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,0,3303958.000,201.658,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,1,3724583.000,227.331,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,64,2,3375333.000,206.014,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,0,4009542.000,244.723,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,1,4047917.000,247.065,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,64,2,4450583.000,271.642,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,0,1750875.000,106.865,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,1,1683667.000,102.763,181451,9251279952100018761
