variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,0,2,2247791.000,137.194,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,0,0,3168125.000,193.367,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,0,1,3087208.000,188.428,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,0,2,3105375.000,189.537,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,0,0,3734583.000,227.941,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,0,1,3680042.000,224.612,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,0,2,3784917.000,231.013,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,0,0,1826666.000,111.491,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,0,1,1783084.000,108.831,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,0,2,1991208.000,121.534,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,0,0,2204833.000,134.572,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,0,1,2217666.000,135.356,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,0,2,2314500.000,141.266,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_fixed,16384,0,0,3119708.000,190.412,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_fixed,16384,0,1,3993792.000,243.762,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_fixed,16384,0,2,3121041.000,190.493,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_variable,16384,0,0,5372667.000,327.922,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_variable,16384,0,1,5010917.000,305.842,83038,15871665711279132660
