variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,duplicates,4096,0,1,sample,953125.000,51.354,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,duplicates,4096,0,1,pipeline,1476083.000,79.530,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,duplicates,4096,0,2,sample,814750.000,43.898,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,duplicates,4096,0,2,pipeline,1228667.000,66.200,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,interleaved,4096,0,0,sample,343250.000,27.934,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,interleaved,4096,0,0,pipeline,537834.000,43.769,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,interleaved,4096,0,1,sample,323750.000,26.347,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,interleaved,4096,0,1,pipeline,582000.000,47.363,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,interleaved,4096,0,2,sample,335542.000,27.306,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,interleaved,4096,0,2,pipeline,543541.000,44.233,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,interleaved,4096,0,0,sample,633500.000,51.554,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,interleaved,4096,0,0,pipeline,1012459.000,82.394,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,interleaved,4096,0,1,sample,628666.000,51.161,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,interleaved,4096,0,1,pipeline,936042.000,76.175,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,interleaved,4096,0,2,sample,646917.000,52.646,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,interleaved,4096,0,2,pipeline,892167.000,72.605,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,duplicates,4096,0,0,sample,501958.000,27.045,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,duplicates,4096,0,0,pipeline,791000.000,42.619,18560,4188,13297295891071305527
