variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,interleaved,4096,0,0,pipeline,992417.000,80.763,12288,3291,4801493438380956427
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,interleaved,4096,0,1,sample,628625.000,51.158,12288,12287,12193008009033903249
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,interleaved,4096,0,1,pipeline,959375.000,78.074,12288,3291,4801493438380956427
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,interleaved,4096,0,2,sample,624333.000,50.808,12288,12287,12193008009033903249
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,interleaved,4096,0,2,pipeline,935958.000,76.168,12288,3291,4801493438380956427
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,duplicates,4096,0,0,sample,527542.000,28.424,18560,18557,8476562761733985929
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,duplicates,4096,0,0,pipeline,781167.000,42.089,18560,4188,13297295891071305527
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,duplicates,4096,0,1,sample,506833.000,27.308,18560,18557,8476562761733985929
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,duplicates,4096,0,1,pipeline,795458.000,42.859,18560,4188,13297295891071305527
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,duplicates,4096,0,2,sample,484833.000,26.122,18560,18557,8476562761733985929
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,duplicates,4096,0,2,pipeline,792792.000,42.715,18560,4188,13297295891071305527
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,duplicates,4096,0,0,sample,1004834.000,54.140,18560,18557,17887957781260477778
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,duplicates,4096,0,0,pipeline,1315292.000,70.867,18560,4188,2638605148812090001
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,duplicates,4096,0,1,sample,1210125.000,65.201,18560,18557,17887957781260477778
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,duplicates,4096,0,1,pipeline,1302500.000,70.178,18560,4188,2638605148812090001
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,duplicates,4096,0,2,sample,913417.000,49.214,18560,18557,17887957781260477778
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,duplicates,4096,0,2,pipeline,1263667.000,68.086,18560,4188,2638605148812090001
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,interleaved,4096,0,0,sample,318500.000,25.920,12288,12287,1831843142036873085
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,interleaved,4096,0,0,pipeline,595291.000,48.445,12288,3291,1961096023440014163
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,interleaved,4096,0,1,sample,346833.000,28.225,12288,12287,1831843142036873085
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,interleaved,4096,0,1,pipeline,613250.000,49.906,12288,3291,1961096023440014163
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,interleaved,4096,0,2,sample,333375.000,27.130,12288,12287,1831843142036873085
