variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,0,0,1759125.000,107.368,181387,10403037783553420394
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,0,1,1814959.000,110.776,181387,10403037783553420394
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_fixed,16384,0,2,1740375.000,106.224,181387,10403037783553420394
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,0,0,2237333.000,136.556,328817,14631988329332027140
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,0,1,2122541.000,129.550,328817,14631988329332027140
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,byte_variable,16384,0,2,2161417.000,131.922,328817,14631988329332027140
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_fixed,16384,0,0,3189166.000,194.651,60153,8519433193016921614
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_fixed,16384,0,1,3178042.000,193.972,60153,8519433193016921614
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_fixed,16384,0,2,3176333.000,193.868,60153,8519433193016921614
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_variable,16384,0,0,3804625.000,232.216,83038,15871665711279132660
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_variable,16384,0,1,3707250.000,226.273,83038,15871665711279132660
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_variable,16384,0,2,3925875.000,239.616,83038,15871665711279132660
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_fixed,16384,0,0,1873834.000,114.370,181387,10403037783553420394
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_fixed,16384,0,1,1798375.000,109.764,181387,10403037783553420394
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_fixed,16384,0,2,1747084.000,106.634,181387,10403037783553420394
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_variable,16384,0,0,2251750.000,137.436,328817,14631988329332027140
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_variable,16384,0,1,2169750.000,132.431,328817,14631988329332027140
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_variable,16384,0,2,2178959.000,132.993,328817,14631988329332027140
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_fixed,16384,0,0,3207167.000,195.750,60153,8519433193016921614
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_fixed,16384,0,1,3214125.000,196.175,60153,8519433193016921614
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_fixed,16384,0,2,3254834.000,198.659,60153,8519433193016921614
