variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_variable,ids,4096,0,0,0,515000.000,125.732,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_variable,ids,4096,0,0,1,501000.000,122.314,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_variable,ids,4096,0,0,2,507334.000,123.861,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_fixed,ids,4096,0,0,0,232208.000,56.691,45078,10026962909403714000,44040,32944,60115,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_fixed,ids,4096,0,0,1,219584.000,53.609,45078,10026962909403714000,44040,32944,60115,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_fixed,ids,4096,0,0,2,220208.000,53.762,45078,10026962909403714000,44040,32944,60115,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_variable,ids,4096,0,0,0,289167.000,70.597,81934,7526945387361597197,44040,32944,109256,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_variable,ids,4096,0,0,1,288792.000,70.506,81934,7526945387361597197,44040,32944,109256,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_variable,ids,4096,0,0,2,284291.000,69.407,81934,7526945387361597197,44040,32944,109256,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_fixed,ids,4096,0,0,0,393541.000,96.079,14830,12231852166163377715,30136,20530,20260,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_fixed,ids,4096,0,0,1,384209.000,93.801,14830,12231852166163377715,30136,20530,20260,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_fixed,ids,4096,0,0,2,399958.000,97.646,14830,12231852166163377715,30136,20530,20260,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_variable,ids,4096,0,0,0,541458.000,132.192,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_variable,ids,4096,0,0,1,502084.000,122.579,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_variable,ids,4096,0,0,2,516250.000,126.038,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,ids,4096,0,0,0,232583.000,56.783,45078,10026962909403714000,44040,32944,60115,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,ids,4096,0,0,1,231042.000,56.407,45078,10026962909403714000,44040,32944,60115,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,ids,4096,0,0,2,233125.000,56.915,45078,10026962909403714000,44040,32944,60115,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,ids,4096,0,0,0,305167.000,74.504,81934,7526945387361597197,44040,32944,109256,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,ids,4096,0,0,1,304167.000,74.260,81934,7526945387361597197,44040,32944,109256,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,ids,4096,0,0,2,302583.000,73.873,81934,7526945387361597197,44040,32944,109256,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,ids,4096,0,0,0,440500.000,107.544,14830,12231852166163377715,30136,20530,20260,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,ids,4096,0,0,1,439875.000,107.391,14830,12231852166163377715,30136,20530,20260,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,ids,4096,0,0,2,459583.000,112.203,14830,12231852166163377715,30136,20530,20260,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,ids,4096,0,0,0,573084.000,139.913,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,ids,4096,0,0,1,558917.000,136.454,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,ids,4096,0,0,2,550000.000,134.277,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,ids,4096,0,0,0,245042.000,59.825,45078,10026962909403714000,44040,32944,60115,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,ids,4096,0,0,1,240250.000,58.655,45078,10026962909403714000,44040,32944,60115,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,ids,4096,0,0,2,231584.000,56.539,45078,10026962909403714000,44040,32944,60115,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,ids,4096,0,0,0,315791.000,77.097,81934,7526945387361597197,44040,32944,109256,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,ids,4096,0,0,1,327500.000,79.956,81934,7526945387361597197,44040,32944,109256,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,ids,4096,0,0,2,301083.000,73.507,81934,7526945387361597197,44040,32944,109256,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,ids,4096,0,0,0,449792.000,109.812,14830,12231852166163377715,30136,20530,20260,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,ids,4096,0,0,1,442583.000,108.052,14830,12231852166163377715,30136,20530,20260,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,ids,4096,0,0,2,440416.000,107.523,14830,12231852166163377715,30136,20530,20260,0,0,0,0
