variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,1,178125.000,5155.334,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,2,107583.000,3398.651,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,2,165333.000,5316.417,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,65536,64,1390,2,4096,2,95458.000,3476.888,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,65536,64,1390,2,4096,2,187208.000,5078.176,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,65536,64,1390,2,4096,3,105041.000,3187.653,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,65536,64,1390,2,4096,3,158666.000,5264.262,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,3,128916.000,3485.982,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,3,186166.000,5124.298,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,4,112917.000,3413.300,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,4,171209.000,5084.513,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,65536,64,1390,2,4096,4,118500.000,3161.479,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,65536,64,1390,2,4096,4,166667.000,5227.397,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
