variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,1,129583.000,3801.382,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,1,264584.000,7626.658,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,2,121625.000,3855.387,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,2,219042.000,7697.174,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,65536,64,1390,2,4096,2,117459.000,4109.894,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,65536,64,1390,2,4096,2,244000.000,7995.789,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,65536,64,1390,2,4096,3,123708.000,4096.761,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,65536,64,1390,2,4096,3,211917.000,7989.695,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,3,126666.000,3782.400,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,3,204458.000,7451.792,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,4,134166.000,3753.662,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,4,217625.000,7701.782,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,65536,64,1390,2,4096,4,119583.000,4105.988,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,65536,64,1390,2,4096,4,259625.000,8000.366,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
