variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,interleaved,4096,0,2,sample,435958.000,35.478,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,interleaved,4096,0,2,pipeline,735666.000,59.869,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,interleaved,4096,0,0,sample,821709.000,66.871,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,interleaved,4096,0,0,pipeline,1231959.000,100.257,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,interleaved,4096,0,1,sample,822709.000,66.952,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,interleaved,4096,0,1,pipeline,1239000.000,100.830,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,interleaved,4096,0,2,sample,817584.000,66.535,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,interleaved,4096,0,2,pipeline,1299916.000,105.787,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,duplicates,4096,0,0,sample,656875.000,35.392,18560,18557,8476562761733985929
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,duplicates,4096,0,0,pipeline,1084709.000,58.443,18560,4188,14205456126107407234
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,duplicates,4096,0,1,sample,651125.000,35.082,18560,18557,8476562761733985929
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,duplicates,4096,0,1,pipeline,1053625.000,56.769,18560,4188,14205456126107407234
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,duplicates,4096,0,2,sample,653708.000,35.221,18560,18557,8476562761733985929
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,duplicates,4096,0,2,pipeline,1048500.000,56.492,18560,4188,14205456126107407234
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,duplicates,4096,0,0,sample,1125750.000,60.655,18560,18557,17887957781260477778
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,duplicates,4096,0,0,pipeline,1708666.000,92.062,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,duplicates,4096,0,1,sample,1126709.000,60.706,18560,18557,17887957781260477778
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,duplicates,4096,0,1,pipeline,1735792.000,93.523,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,duplicates,4096,0,2,sample,1120292.000,60.361,18560,18557,17887957781260477778
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,bit,duplicates,4096,0,2,pipeline,1720291.000,92.688,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,interleaved,4096,0,0,sample,443584.000,36.099,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,interleaved,4096,0,0,pipeline,821750.000,66.874,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,interleaved,4096,0,1,sample,466042.000,37.927,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,interleaved,4096,0,1,pipeline,793959.000,64.613,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,interleaved,4096,0,2,sample,435208.000,35.417,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,interleaved,4096,0,2,pipeline,741500.000,60.343,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,interleaved,4096,0,0,sample,816542.000,66.450,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,interleaved,4096,0,0,pipeline,1243750.000,101.217,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,interleaved,4096,0,1,sample,812542.000,66.125,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,interleaved,4096,0,1,pipeline,1229875.000,100.087,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,interleaved,4096,0,2,sample,816500.000,66.447,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,interleaved,4096,0,2,pipeline,1322541.000,107.629,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,duplicates,4096,0,0,sample,666750.000,35.924,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,duplicates,4096,0,0,pipeline,1174000.000,63.254,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,duplicates,4096,0,1,sample,677916.000,36.526,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,duplicates,4096,0,1,pipeline,1116292.000,60.145,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,duplicates,4096,0,2,sample,677541.000,36.505,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,byte,duplicates,4096,0,2,pipeline,1109625.000,59.786,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,duplicates,4096,0,0,sample,1135583.000,61.184,18560,18557,17887957781260477778
