variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,4096,64,87,1,4096,4,24666.000,2981.242,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,4,19625.000,2060.262,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,4,21292.000,3339.711,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,4,15792.000,2158.519,20480,2796,331823824949766785,16,56680,1607,704,280,3128,50,62449
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,4,21375.000,3335.541,20480,2796,331823824949766785,16,53957,1467,832,280,3128,50,59714
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,0,89875.000,2306.590,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,0,120292.000,3613.760,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,0,119041.000,2633.484,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,0,134291.000,3879.110,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,0,75833.000,2779.022,24576,2810,17916971327959202543,16,1011968,21539,7440,3552,49768,779,1095046
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,0,120791.000,4410.594,24576,2810,17916971327959202543,16,981889,19291,9600,3552,49768,779,1064879
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,1,75541.000,2876.790,24576,2810,17916971327959202543,16,1011968,21539,7440,3552,49768,779,1095046
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,1,155625.000,4410.594,24576,2810,17916971327959202543,16,981889,19291,9600,3552,49768,779,1064879
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,1,71625.000,2516.408,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,1,117000.000,3730.591,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,1,72083.000,2303.213,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,1,112208.000,3561.249,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,2,75166.000,2286.265,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,2,129958.000,3558.828,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,2,101292.000,2559.469,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,2,114833.000,3695.597,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,2,67542.000,2770.010,24576,2810,17916971327959202543,16,1011968,21539,7440,3552,49768,779,1095046
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,2,130000.000,4278.351,24576,2810,17916971327959202543,16,981889,19291,9600,3552,49768,779,1064879
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,3,75916.000,2837.168,24576,2810,17916971327959202543,16,1011968,21539,7440,3552,49768,779,1095046
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,3,116542.000,4284.454,24576,2810,17916971327959202543,16,981889,19291,9600,3552,49768,779,1064879
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,3,70709.000,2429.698,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,3,120291.000,3667.460,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,3,70625.000,2290.883,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,3,117750.000,3591.268,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,4,73083.000,2273.275,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,4,111500.000,3701.182,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,4,76000.000,2496.806,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,4,116625.000,3745.819,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,4,92666.000,2879.435,24576,2810,17916971327959202543,16,1011968,21539,7440,3552,49768,779,1095046
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,4,115292.000,4310.425,24576,2810,17916971327959202543,16,981889,19291,9600,3552,49768,779,1064879
