key_bits,count,simd_geomean,simd_min_ratio,simd_max_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_geomean,automatic_min_ratio,automatic_max_ratio,automatic_disjoint_win,automatic_disjoint_loss
64,63,0.9731503849476444,0.9500195645490371,0.9915084120114384,0,4,0.9864318693012462,0.9804566692359664,0.9933241098384518,0,4
128,1,0.9636786269939215,0.9273381928456066,1.0000537706681005,0,6,0.9561582424447538,0.9231350590931635,0.9838512273884722,0,8
128,2,1.5417098244999095,1.28800865772124,1.794316935338304,8,0,1.526902302563341,1.2915587571486586,1.761668308210331,8,0
128,3,1.0521463224528327,1.0419949392147003,1.0692793869429693,8,0,1.0462884728222863,1.0328261532664669,1.0633274603574125,8,0
128,4,1.600831520327646,1.3425028575762334,1.8735348292029472,8,0,1.5912310416078477,1.3504623751423637,1.841252516843491,8,0
128,5,0.680748517458004,0.4606328584165802,0.8606614941582466,0,8,0.6562702670367384,0.4302613464469234,0.8475242544968432,0,8
128,6,0.649927470017931,0.44701695513952666,0.8497461600646726,0,8,0.6390055030219112,0.4327030584856308,0.8491585450973296,0,8
128,7,0.5672519512567563,0.37093812597373693,0.7861994091165763,0,8,0.5616402424847216,0.3585703442958996,0.7920122849587127,0,8
128,8,0.8235326568297473,0.6105427697630595,0.9493992230830784,0,8,0.8152028446693675,0.5903779041973419,0.9559380112987373,0,8
128,9,0.8066624322259754,0.5820315859542057,0.9516720205493739,0,8,0.8059731884958727,0.5764423441556548,0.9591950743354857,0,8
128,10,0.8112867902424811,0.5863318798046648,0.9563142989334958,0,8,0.8103751812375823,0.58057531103856,0.9631119078287398,0,8
128,11,0.812068841800392,0.5823258142411214,0.9646567469781402,0,8,0.8114481388664265,0.5781275033182671,0.9721437364441057,0,8
128,12,0.7638079469215889,0.5365092547359279,0.9270504098882426,0,8,0.7591932123403344,0.5282315342806907,0.9271222563591576,0,8
128,13,0.7374978590005818,0.5175057879464052,0.905861659417421,0,8,0.7348100119168972,0.5107216334970277,0.911609463405243,0,8
128,14,0.7526696904334349,0.5343727350418105,0.9159383254235832,0,8,0.7506460719018893,0.5254597964024721,0.9216831346194363,0,8
128,15,0.6536489134000392,0.43143678812109837,0.870608638778541,0,8,0.6544832282945515,0.43022815840111245,0.8776783036126868,0,8
128,16,0.9356446665785718,0.6827571319451363,1.1111643219026086,4,2,0.9384061432241301,0.6779613507452842,1.1311270592246871,3,2
128,17,0.7289207636373881,0.4903890505956641,0.9328909268533107,0,8,0.9955150818514524,0.9932925426691817,1.0006782167609025,0,5
128,18,0.7009926923922306,0.46994129590899913,0.9013512029001427,0,8,0.9959496278522151,0.9933516941534136,1.0037500058814395,0,4
128,19,0.6749275314227776,0.4470453524270578,0.8667696563979845,0,8,0.9956268699329405,0.9920045688178184,1.0033099269759047,1,6
128,20,0.6480998856474911,0.4291834738816749,0.8433145300466217,0,8,0.9954017087013027,0.993239468780454,1.0033734962481347,0,6
128,21,0.6375557529722384,0.41208220468338236,0.8416101976022367,0,8,0.9954363868587328,0.9929887938996592,1.0008006367527489,0,4
128,22,0.6304724708370817,0.41389897390125563,0.8328466251033289,0,8,0.9965045304507015,0.9934156445587505,1.0046385711989227,0,5
128,23,0.6301044988331271,0.4104269255628927,0.8436036649407068,0,8,0.996000192617233,0.9914864665255204,1.0031833289248213,0,6
128,24,0.6338143359174566,0.4146639511201629,0.8441962029467479,0,8,0.9957733097321025,0.9928745304766972,1.002061832156827,0,6
128,25,0.6282257037908467,0.4125894000541667,0.8319982758001365,0,8,0.9955026025776966,0.9936635336360756,0.9993573454506645,0,5
128,26,0.6345646811104976,0.4180284035524748,0.8420752176304361,0,8,0.9961159711419464,0.9933267961966288,1.0033308702067898,0,5
128,27,0.6321384660348883,0.4162636635765076,0.8310232418086979,0,8,0.996036369390515,0.9938447467888274,1.0015259536083057,0,6
128,28,0.6324739069958292,0.4152468179675399,0.8318427647579245,0,8,0.9971966374817108,0.9934867230908386,1.002151770025955,0,4
128,29,0.6271620575529516,0.4111644677866015,0.8344228288045052,0,8,0.9964714014843962,0.9940194529415806,1.0030885604300641,0,4
128,30,0.6260681764064516,0.4111138152564919,0.8245724876516721,0,8,0.9956629134224532,0.9935374860646601,1.0014259419422082,0,6
128,31,0.5364417148306092,0.326122884798403,0.7753637005842091,0,8,0.9946219381388537,0.9882741059621283,1.0004381710226022,0,4
128,32,0.7442833067018596,0.4940521554723484,0.9745502077366639,0,8,0.9977940378903848,0.9943300825806796,1.0017296045333253,0,5
128,63,0.9922603839710771,0.9849048643631607,1.0027502322771642,0,4,0.9948565655752003,0.9904639392958203,0.9977731220933707,0,4
