mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
raw-bit,string-binary-variable,1024,route-1.index,35,1640,658,5259,4365,0,894,8,16,32,0,48,5,320,0,544,9,5259,5,0,0,0,0
raw-bit,string-binary-variable,1024,route-2.index,38,1432,719,5742,4772,0,970,16,16,32,0,32,6,48,0,544,19,5742,6,0,0,0,0
raw-bit,string-binary-variable,1024,route-3.index,3,720,58,459,383,0,76,8,16,32,0,32,1,16,0,544,13,459,3,0,0,0,0
raw-bit,string-prefix-fixed,1024,native-0.kv,256,5000,4722,37772,1858,32768,3146,24,8,16,0,0,0,0,0,224,6,5004,19,128,0,0,0
raw-bit,string-prefix-fixed,1024,native-1.kv,256,5000,4722,37772,1858,32768,3146,24,8,16,0,0,0,0,0,224,6,5004,19,128,0,0,0
raw-bit,string-prefix-fixed,1024,native-2.kv,512,9360,9072,72570,2114,65536,4920,32,16,16,0,0,0,0,0,224,0,7034,36,128,0,0,0
raw-bit,string-prefix-fixed,1024,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-prefix-fixed,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
raw-bit,string-prefix-fixed,1024,route-1.index,35,1136,158,1261,713,0,548,8,16,32,0,48,5,320,0,544,5,1261,5,0,0,0,0
raw-bit,string-prefix-fixed,1024,route-2.index,38,920,215,1714,1080,0,634,16,16,32,0,32,6,48,0,544,11,1714,6,0,0,0,0
raw-bit,string-prefix-fixed,1024,route-3.index,3,704,45,357,303,0,54,8,16,32,0,32,1,16,0,544,10,357,3,0,0,0,0
raw-bit,string-prefix-variable,1024,native-0.kv,256,66544,66250,529996,1858,519632,8506,40,8,16,0,0,0,0,0,224,6,529996,19,0,0,0,0
raw-bit,string-prefix-variable,1024,native-1.kv,256,68776,68481,547848,1858,537448,8542,40,8,16,0,0,0,0,0,224,7,547848,19,0,0,0,0
raw-bit,string-prefix-variable,1024,native-2.kv,512,130560,130237,1041890,2114,1024200,15576,64,16,16,0,0,0,0,0,224,3,1041890,36,0,0,0,0
raw-bit,string-prefix-variable,1024,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-prefix-variable,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
raw-bit,string-prefix-variable,1024,route-1.index,35,1136,158,1261,713,0,548,8,16,32,0,48,5,320,0,544,5,1261,5,0,0,0,0
raw-bit,string-prefix-variable,1024,route-2.index,38,920,215,1714,1080,0,634,16,16,32,0,32,6,48,0,544,11,1714,6,0,0,0,0
raw-bit,string-prefix-variable,1024,route-3.index,3,704,45,357,303,0,54,8,16,32,0,32,1,16,0,544,10,357,3,0,0,0,0
