mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
typed-byte,integer-ordered-variable,8192,native-2.kv,4096,1066192,1065444,8523552,33080,8367928,122544,384,104,32,0,0,0,0,0,224,4,1065444,275,0,4096,8,12335
typed-byte,integer-ordered-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,integer-ordered-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,integer-ordered-variable,8192,route-1.index,274,4184,861,6888,2504,0,4384,16,16,32,0,192,35,2480,0,544,8,861,21,0,274,8,869
typed-byte,integer-ordered-variable,8192,route-2.index,292,1984,954,7632,2960,0,4672,16,16,32,0,48,38,320,0,544,16,954,23,0,292,19,973
typed-byte,integer-ordered-variable,8192,route-3.index,20,760,87,696,376,0,320,8,16,32,0,32,3,32,0,544,6,87,4,0,20,9,96
typed-byte,integer-ordered-variable,8192,route-4.index,2,672,15,120,88,0,32,8,16,32,0,32,1,16,0,544,8,15,3,0,2,9,24
typed-byte,integer-random-fixed,8192,native-0.kv,2048,35488,35073,280584,116744,131072,32768,128,40,16,0,0,0,0,0,224,7,18689,138,64,2048,50,18739
typed-byte,integer-random-fixed,8192,native-1.kv,2048,35488,35073,280584,116744,131072,32768,128,40,16,0,0,0,0,0,224,7,18689,138,64,2048,55,18744
typed-byte,integer-random-fixed,8192,native-2.kv,4096,70368,69792,558336,230656,262144,65536,248,72,32,0,0,0,0,0,224,0,37024,275,64,4096,105,37129
typed-byte,integer-random-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,64,0,0,0
typed-byte,integer-random-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,integer-random-fixed,8192,route-1.index,274,6040,2711,21688,17304,0,4384,24,16,32,0,192,35,2480,0,544,6,2711,21,0,274,10,2721
typed-byte,integer-random-fixed,8192,route-2.index,292,3968,2922,23376,18704,0,4672,32,16,32,0,48,38,320,0,544,16,2922,23,0,292,16,2938
typed-byte,integer-random-fixed,8192,route-3.index,20,880,201,1608,1288,0,320,8,16,32,0,32,3,32,0,544,12,201,4,0,20,2,203
typed-byte,integer-random-fixed,8192,route-4.index,2,680,21,168,136,0,32,8,16,32,0,32,1,16,0,544,10,21,3,0,2,2,23
typed-byte,integer-random-variable,8192,native-0.kv,2048,549624,549135,4393080,116744,4215024,61312,192,56,16,0,0,0,0,0,224,1,549135,138,0,2048,50,18739
typed-byte,integer-random-variable,8192,native-1.kv,2048,552368,551878,4415024,116744,4236864,61416,192,56,16,0,0,0,0,0,224,2,551878,138,0,2048,55,18744
typed-byte,integer-random-variable,8192,native-2.kv,4096,1103048,1102300,8818400,230656,8464768,122976,384,104,32,0,0,0,0,0,224,4,1102300,275,0,4096,105,37129
typed-byte,integer-random-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,integer-random-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,integer-random-variable,8192,route-1.index,274,6040,2711,21688,17304,0,4384,24,16,32,0,192,35,2480,0,544,6,2711,21,0,274,10,2721
typed-byte,integer-random-variable,8192,route-2.index,292,3968,2922,23376,18704,0,4672,32,16,32,0,48,38,320,0,544,16,2922,23,0,292,16,2938
typed-byte,integer-random-variable,8192,route-3.index,20,880,201,1608,1288,0,320,8,16,32,0,32,3,32,0,544,12,201,4,0,20,2,203
typed-byte,integer-random-variable,8192,route-4.index,2,680,21,168,136,0,32,8,16,32,0,32,1,16,0,544,10,21,3,0,2,2,23
typed-byte,string-structured-fixed,8192,native-0.kv,2048,56672,56236,449888,122208,278528,49152,144,48,16,0,0,0,0,0,224,4,56236,138,0,2048,1,19373
typed-byte,string-structured-fixed,8192,native-1.kv,2048,56672,56236,449888,122208,278528,49152,144,48,16,0,0,0,0,0,224,4,56236,138,0,2048,1,19373
typed-byte,string-structured-fixed,8192,native-2.kv,4096,112168,111533,892264,236904,557056,98304,280,96,32,0,0,0,0,0,224,3,111533,275,0,4096,1,37806
typed-byte,string-structured-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,string-structured-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,string-structured-fixed,8192,route-1.index,274,6192,2861,22888,18504,0,4384,24,16,32,0,192,35,2480,0,544,8,2861,21,0,274,1,2862
typed-byte,string-structured-fixed,8192,route-2.index,292,4208,3162,25296,20624,0,4672,32,16,32,0,48,38,320,0,544,16,3162,23,0,292,2,3164
typed-byte,string-structured-fixed,8192,route-3.index,20,936,258,2064,1744,0,320,8,16,32,0,32,3,32,0,544,11,258,4,0,20,1,259
typed-byte,string-structured-fixed,8192,route-4.index,2,712,54,432,400,0,32,8,16,32,0,32,1,16,0,544,9,54,3,0,2,1,55
typed-byte,string-structured-variable,8192,native-0.kv,2048,554816,554326,4434608,122208,4250800,61600,192,56,16,0,0,0,0,0,224,2,554326,138,0,2048,1,19373
typed-byte,string-structured-variable,8192,native-1.kv,2048,554616,554122,4432976,122208,4249304,61464,192,56,16,0,0,0,0,0,224,6,554122,138,0,2048,1,19373
typed-byte,string-structured-variable,8192,native-2.kv,4096,1085656,1084909,8679272,236904,8319872,122496,384,104,32,0,0,0,0,0,224,3,1084909,275,0,4096,1,37806
typed-byte,string-structured-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,string-structured-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,string-structured-variable,8192,route-1.index,274,6192,2861,22888,18504,0,4384,24,16,32,0,192,35,2480,0,544,8,2861,21,0,274,1,2862
typed-byte,string-structured-variable,8192,route-2.index,292,4208,3162,25296,20624,0,4672,32,16,32,0,48,38,320,0,544,16,3162,23,0,292,2,3164
typed-byte,string-structured-variable,8192,route-3.index,20,936,258,2064,1744,0,320,8,16,32,0,32,3,32,0,544,11,258,4,0,20,1,259
typed-byte,string-structured-variable,8192,route-4.index,2,712,54,432,400,0,32,8,16,32,0,32,1,16,0,544,9,54,3,0,2,1,55
typed-byte,string-binary-fixed,8192,native-0.kv,2048,72384,71937,575496,247816,278528,49152,160,40,16,0,0,0,0,0,224,7,71937,138,0,2048,102,35175
typed-byte,string-binary-fixed,8192,native-1.kv,2048,72384,71937,575496,247816,278528,49152,160,40,16,0,0,0,0,0,224,7,71937,138,0,2048,120,35193
typed-byte,string-binary-fixed,8192,native-2.kv,4096,144160,143520,1148160,492800,557056,98304,312,72,32,0,0,0,0,0,224,0,143520,275,0,4096,230,70022
typed-byte,string-binary-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,string-binary-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,string-binary-fixed,8192,route-1.index,274,8232,4903,39224,34840,0,4384,24,16,32,0,192,35,2480,0,544,6,4903,21,0,274,22,4925
typed-byte,string-binary-fixed,8192,route-2.index,292,6304,5258,42064,37392,0,4672,32,16,32,0,48,38,320,0,544,16,5258,23,0,292,21,5279
typed-byte,string-binary-fixed,8192,route-3.index,20,1040,361,2888,2568,0,320,8,16,32,0,32,3,32,0,544,12,361,4,0,20,3,364
typed-byte,string-binary-fixed,8192,route-4.index,2,696,37,296,264,0,32,8,16,32,0,32,1,16,0,544,10,37,3,0,2,2,39
typed-byte,string-binary-variable,8192,native-0.kv,2048,562968,562480,4499840,247816,4190752,61272,192,56,16,0,0,0,0,0,224,0,562480,138,0,2048,102,35175
typed-byte,string-binary-variable,8192,native-1.kv,2048,565728,565233,4521864,247816,4212648,61400,192,56,16,0,0,0,0,0,224,7,565233,138,0,2048,120,35193
typed-byte,string-binary-variable,8192,native-2.kv,4096,1129784,1129033,9032264,492800,8416576,122888,416,72,32,0,0,0,0,0,224,7,1129033,275,0,4096,230,70022
typed-byte,string-binary-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,string-binary-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,string-binary-variable,8192,route-1.index,274,8232,4903,39224,34840,0,4384,24,16,32,0,192,35,2480,0,544,6,4903,21,0,274,22,4925
typed-byte,string-binary-variable,8192,route-2.index,292,6304,5258,42064,37392,0,4672,32,16,32,0,48,38,320,0,544,16,5258,23,0,292,21,5279
typed-byte,string-binary-variable,8192,route-3.index,20,1040,361,2888,2568,0,320,8,16,32,0,32,3,32,0,544,12,361,4,0,20,3,364
typed-byte,string-binary-variable,8192,route-4.index,2,696,37,296,264,0,32,8,16,32,0,32,1,16,0,544,10,37,3,0,2,2,39
typed-byte,string-prefix-fixed,8192,native-0.kv,2048,44376,43948,351584,23904,278528,49152,144,40,16,0,0,0,0,0,224,4,43948,138,0,2048,1,7085
typed-byte,string-prefix-fixed,8192,native-1.kv,2048,44376,43948,351584,23904,278528,49152,144,40,16,0,0,0,0,0,224,4,43948,138,0,2048,1,7085
typed-byte,string-prefix-fixed,8192,native-2.kv,4096,87576,86957,695656,40296,557056,98304,280,80,32,0,0,0,0,0,224,3,86957,275,0,4096,1,13230
typed-byte,string-prefix-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,string-prefix-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,string-prefix-fixed,8192,route-1.index,274,4544,1217,9736,5352,0,4384,16,16,32,0,192,35,2480,0,544,12,1217,21,0,274,1,1218
typed-byte,string-prefix-fixed,8192,route-2.index,292,2440,1410,11280,6608,0,4672,16,16,32,0,48,38,320,0,544,16,1410,23,0,292,2,1412
typed-byte,string-prefix-fixed,8192,route-3.index,20,816,138,1104,784,0,320,8,16,32,0,32,3,32,0,544,11,138,4,0,20,1,139
typed-byte,string-prefix-fixed,8192,route-4.index,2,704,42,336,304,0,32,8,16,32,0,32,1,16,0,544,13,42,3,0,2,1,43
typed-byte,string-prefix-variable,8192,native-0.kv,2048,542528,542038,4336304,23904,4250800,61600,192,56,16,0,0,0,0,0,224,2,542038,138,0,2048,1,7085
typed-byte,string-prefix-variable,8192,native-1.kv,2048,542328,541834,4334672,23904,4249304,61464,192,56,16,0,0,0,0,0,224,6,541834,138,0,2048,1,7085
typed-byte,string-prefix-variable,8192,native-2.kv,4096,1061080,1060333,8482664,40296,8319872,122496,384,104,32,0,0,0,0,0,224,3,1060333,275,0,4096,1,13230
typed-byte,string-prefix-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte,string-prefix-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
typed-byte,string-prefix-variable,8192,route-1.index,274,4544,1217,9736,5352,0,4384,16,16,32,0,192,35,2480,0,544,12,1217,21,0,274,1,1218
typed-byte,string-prefix-variable,8192,route-2.index,292,2440,1410,11280,6608,0,4672,16,16,32,0,48,38,320,0,544,16,1410,23,0,292,2,1412
typed-byte,string-prefix-variable,8192,route-3.index,20,816,138,1104,784,0,320,8,16,32,0,32,3,32,0,544,11,138,4,0,20,1,139
typed-byte,string-prefix-variable,8192,route-4.index,2,704,42,336,304,0,32,8,16,32,0,32,1,16,0,544,13,42,3,0,2,1,43
