mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
raw-bit,integer-random-variable,8192,route-3.index,20,880,208,1664,1230,0,434,8,16,32,0,32,3,32,0,544,5,1664,4,0,0,0,0
raw-bit,integer-random-variable,8192,route-4.index,2,680,21,168,128,0,40,8,16,32,0,32,1,16,0,544,10,168,3,0,0,0,0
raw-bit,string-structured-fixed,8192,native-0.kv,2048,52880,52424,419386,111376,262144,45866,176,40,16,0,0,0,0,0,224,0,157242,138,128,0,0,0
raw-bit,string-structured-fixed,8192,native-1.kv,2048,52880,52424,419386,111376,262144,45866,176,40,16,0,0,0,0,0,224,0,157242,138,128,0,0,0
raw-bit,string-structured-fixed,8192,native-2.kv,4096,104144,103471,827765,211733,524288,91744,344,72,32,0,0,0,0,0,224,1,303477,275,128,0,0,0
raw-bit,string-structured-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-structured-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-bit,string-structured-fixed,8192,route-1.index,274,6272,2930,23434,17032,0,6402,32,16,32,0,192,35,2480,0,544,11,23434,21,0,0,0,0
raw-bit,string-structured-fixed,8192,route-2.index,292,4312,3267,26132,19014,0,7118,32,16,32,0,48,38,320,0,544,15,26132,23,0,0,0,0
raw-bit,string-structured-fixed,8192,route-3.index,20,944,269,2149,1635,0,514,8,16,32,0,32,3,32,0,544,8,2149,4,0,0,0,0
raw-bit,string-structured-fixed,8192,route-4.index,2,712,54,431,387,0,44,8,16,32,0,32,1,16,0,544,9,431,3,0,0,0,0
raw-bit,string-structured-variable,8192,native-0.kv,2048,554896,554348,4434780,111376,4234416,88988,248,56,16,0,0,0,0,0,224,4,4434780,138,0,0,0,0
raw-bit,string-structured-variable,8192,native-1.kv,2048,554712,554165,4433320,111376,4232920,89024,248,56,16,0,0,0,0,0,224,3,4433320,138,0,0,0,0
raw-bit,string-structured-variable,8192,native-2.kv,4096,1085376,1084522,8676169,211733,8287104,177332,488,104,32,0,0,0,0,0,224,6,8676169,275,0,0,0,0
raw-bit,string-structured-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-structured-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-bit,string-structured-variable,8192,route-1.index,274,6272,2930,23434,17032,0,6402,32,16,32,0,192,35,2480,0,544,11,23434,21,0,0,0,0
raw-bit,string-structured-variable,8192,route-2.index,292,4312,3267,26132,19014,0,7118,32,16,32,0,48,38,320,0,544,15,26132,23,0,0,0,0
raw-bit,string-structured-variable,8192,route-3.index,20,944,269,2149,1635,0,514,8,16,32,0,32,3,32,0,544,8,2149,4,0,0,0,0
raw-bit,string-structured-variable,8192,route-4.index,2,712,54,431,387,0,44,8,16,32,0,32,1,16,0,544,9,431,3,0,0,0,0
raw-bit,string-binary-fixed,8192,native-0.kv,2048,70192,69717,557733,243187,262144,52402,192,40,16,0,0,0,0,0,224,3,295589,138,128,0,0,0
raw-bit,string-binary-fixed,8192,native-1.kv,2048,70200,69721,557762,243214,262144,52404,192,40,16,0,0,0,0,0,224,7,295618,138,128,0,0,0
raw-bit,string-binary-fixed,8192,native-2.kv,4096,139384,138667,1109330,480170,524288,104872,384,72,32,0,0,0,0,0,224,5,585042,275,128,0,0,0
raw-bit,string-binary-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-binary-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-bit,string-binary-fixed,8192,route-1.index,274,8392,5049,40388,33378,0,7010,32,16,32,0,192,35,2480,0,544,12,40388,21,0,0,0,0
raw-bit,string-binary-fixed,8192,route-2.index,292,6456,5411,43280,35834,0,7446,32,16,32,0,48,38,320,0,544,15,43280,23,0,0,0,0
raw-bit,string-binary-fixed,8192,route-3.index,20,1056,378,3020,2510,0,510,8,16,32,0,32,3,32,0,544,11,3020,4,0,0,0,0
raw-bit,string-binary-fixed,8192,route-4.index,2,696,38,302,256,0,46,8,16,32,0,32,1,16,0,544,9,302,3,0,0,0,0
raw-bit,string-binary-variable,8192,native-0.kv,2048,564664,564113,4512899,243187,4174368,95344,248,56,16,0,0,0,0,0,224,7,4512899,138,0,0,0,0
raw-bit,string-binary-variable,8192,native-1.kv,2048,567400,566851,4534806,243214,4196264,95328,264,40,16,0,0,0,0,0,224,5,4534806,138,0,0,0,0
raw-bit,string-binary-variable,8192,native-2.kv,4096,1132712,1131857,9054852,480170,8383808,190874,520,72,32,0,0,0,0,0,224,7,9054852,275,0,0,0,0
raw-bit,string-binary-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-binary-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-bit,string-binary-variable,8192,route-1.index,274,8392,5049,40388,33378,0,7010,32,16,32,0,192,35,2480,0,544,12,40388,21,0,0,0,0
raw-bit,string-binary-variable,8192,route-2.index,292,6456,5411,43280,35834,0,7446,32,16,32,0,48,38,320,0,544,15,43280,23,0,0,0,0
raw-bit,string-binary-variable,8192,route-3.index,20,1056,378,3020,2510,0,510,8,16,32,0,32,3,32,0,544,11,3020,4,0,0,0,0
raw-bit,string-binary-variable,8192,route-4.index,2,696,38,302,256,0,46,8,16,32,0,32,1,16,0,544,9,302,3,0,0,0,0
raw-bit,string-prefix-fixed,8192,native-0.kv,2048,37968,37542,300334,13072,262144,25118,144,40,16,0,0,0,0,0,224,2,38190,138,128,0,0,0
raw-bit,string-prefix-fixed,8192,native-1.kv,2048,37968,37542,300334,13072,262144,25118,144,40,16,0,0,0,0,0,224,2,38190,138,128,0,0,0
raw-bit,string-prefix-fixed,8192,native-2.kv,4096,72936,72343,578741,15125,524288,39328,248,88,32,0,0,0,0,0,224,1,54453,275,128,0,0,0
raw-bit,string-prefix-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-prefix-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-bit,string-prefix-fixed,8192,route-1.index,274,4352,1022,8170,3880,0,4290,24,16,32,0,192,35,2480,0,544,7,8170,21,0,0,0,0
raw-bit,string-prefix-fixed,8192,route-2.index,292,2280,1235,9872,4998,0,4874,32,16,32,0,48,38,320,0,544,15,9872,23,0,0,0,0
raw-bit,string-prefix-fixed,8192,route-3.index,20,808,131,1041,675,0,366,8,16,32,0,32,3,32,0,544,10,1041,4,0,0,0,0
raw-bit,string-prefix-fixed,8192,route-4.index,2,704,41,327,291,0,36,8,16,32,0,32,1,16,0,544,14,327,3,0,0,0,0
raw-bit,string-prefix-variable,8192,native-0.kv,2048,540016,539466,4315728,13072,4234416,68240,248,56,16,0,0,0,0,0,224,6,4315728,138,0,0,0,0
raw-bit,string-prefix-variable,8192,native-1.kv,2048,539832,539284,4314268,13072,4232920,68276,248,56,16,0,0,0,0,0,224,4,4314268,138,0,0,0,0
raw-bit,string-prefix-variable,8192,native-2.kv,4096,1054248,1053394,8427145,15125,8287104,124916,488,104,32,0,0,0,0,0,224,6,8427145,275,0,0,0,0
raw-bit,string-prefix-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-prefix-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-bit,string-prefix-variable,8192,route-1.index,274,4352,1022,8170,3880,0,4290,24,16,32,0,192,35,2480,0,544,7,8170,21,0,0,0,0
raw-bit,string-prefix-variable,8192,route-2.index,292,2280,1235,9872,4998,0,4874,32,16,32,0,48,38,320,0,544,15,9872,23,0,0,0,0
raw-bit,string-prefix-variable,8192,route-3.index,20,808,131,1041,675,0,366,8,16,32,0,32,3,32,0,544,10,1041,4,0,0,0,0
raw-bit,string-prefix-variable,8192,route-4.index,2,704,41,327,291,0,36,8,16,32,0,32,1,16,0,544,14,327,3,0,0,0,0
