case,mode,distribution,older,newer,cancelled,trial,input_a_bytes,input_b_bytes,output_bytes,output_records,value_bytes,complete_ms,merge_ms,output_ms,sequence,process,revision
5,raw-bit,structured,131072,131072,0,1,34126656,34126928,68171576,262144,67107712,58.502167,42.580084,15.914416,108,1,baseline
5,raw-bit,structured,131072,131072,0,2,34126656,34126928,68171576,262144,67107712,57.241583,41.499792,15.73425,108,1,baseline
5,raw-bit,structured,131072,131072,0,-1,34126656,34126928,68171576,262144,67107712,73.46125,47.604208,25.848167,109,1,candidate
5,raw-bit,structured,131072,131072,0,0,34126656,34126928,68171576,262144,67107712,58.637333,41.852333,16.772208,109,1,candidate
5,raw-bit,structured,131072,131072,0,1,34126656,34126928,68171576,262144,67107712,58.17375,42.261458,15.906,109,1,candidate
5,raw-bit,structured,131072,131072,0,2,34126656,34126928,68171576,262144,67107712,58.117291,42.029583,16.079667,109,1,candidate
5,raw-byte,structured,131072,131072,0,-1,34209024,34209288,68401400,262144,67107712,43.401291,27.389,16.001333,110,1,candidate
5,raw-byte,structured,131072,131072,0,0,34209024,34209288,68401400,262144,67107712,34.135792,17.822333,16.3015,110,1,candidate
5,raw-byte,structured,131072,131072,0,1,34209024,34209288,68401400,262144,67107712,34.161084,17.857083,16.297042,110,1,candidate
5,raw-byte,structured,131072,131072,0,2,34209024,34209288,68401400,262144,67107712,33.576917,17.738959,15.831541,110,1,candidate
5,raw-byte,structured,131072,131072,0,-1,34209024,34209288,68401400,262144,67107712,42.508375,26.51775,15.984166,111,1,baseline
5,raw-byte,structured,131072,131072,0,0,34209024,34209288,68401400,262144,67107712,36.824459,20.228708,16.576166,111,1,baseline
5,raw-byte,structured,131072,131072,0,1,34209024,34209288,68401400,262144,67107712,36.225792,20.048416,16.170084,111,1,baseline
5,raw-byte,structured,131072,131072,0,2,34209024,34209288,68401400,262144,67107712,36.626875,20.133292,16.486041,111,1,baseline
6,typed-byte,hash-like,4096,4096,0,-1,156672,156672,312592,8192,131072,1.020583,0.578083,0.440125,112,1,baseline
6,typed-byte,hash-like,4096,4096,0,0,156672,156672,312592,8192,131072,0.814875,0.553542,0.253666,112,1,baseline
6,typed-byte,hash-like,4096,4096,0,1,156672,156672,312592,8192,131072,0.797125,0.56575,0.230334,112,1,baseline
6,typed-byte,hash-like,4096,4096,0,2,156672,156672,312592,8192,131072,0.915625,0.562542,0.351458,112,1,baseline
6,typed-byte,hash-like,4096,4096,0,-1,144136,144120,287512,8192,131072,0.811334,0.496709,0.312166,113,1,candidate
6,typed-byte,hash-like,4096,4096,0,0,144136,144120,287512,8192,131072,0.864834,0.565792,0.29575,113,1,candidate
6,typed-byte,hash-like,4096,4096,0,1,144136,144120,287512,8192,131072,0.790375,0.506083,0.281417,113,1,candidate
6,typed-byte,hash-like,4096,4096,0,2,144136,144120,287512,8192,131072,0.787291,0.495125,0.289333,113,1,candidate
6,raw-bit,hash-like,4096,4096,0,-1,139328,139320,277376,8192,131072,1.570375,1.164583,0.403583,114,1,candidate
6,raw-bit,hash-like,4096,4096,0,0,139328,139320,277376,8192,131072,1.315875,1.049542,0.261791,114,1,candidate
6,raw-bit,hash-like,4096,4096,0,1,139328,139320,277376,8192,131072,1.431167,1.089708,0.339584,114,1,candidate
6,raw-bit,hash-like,4096,4096,0,2,139328,139320,277376,8192,131072,1.317875,1.068208,0.247209,114,1,candidate
6,raw-bit,hash-like,4096,4096,0,-1,139328,139320,277376,8192,131072,1.34775,1.053792,0.291125,115,1,baseline
6,raw-bit,hash-like,4096,4096,0,0,139328,139320,277376,8192,131072,1.304666,1.048458,0.248042,115,1,baseline
6,raw-bit,hash-like,4096,4096,0,1,139328,139320,277376,8192,131072,1.385625,1.112708,0.27175,115,1,baseline
6,raw-bit,hash-like,4096,4096,0,2,139328,139320,277376,8192,131072,1.288209,1.069458,0.217792,115,1,baseline
6,raw-byte,hash-like,4096,4096,0,-1,135912,135896,271048,8192,131072,0.851875,0.545417,0.302708,116,1,baseline
6,raw-byte,hash-like,4096,4096,0,0,135912,135896,271048,8192,131072,0.943125,0.611875,0.325333,116,1,baseline
6,raw-byte,hash-like,4096,4096,0,1,135912,135896,271048,8192,131072,0.830458,0.572208,0.257041,116,1,baseline
6,raw-byte,hash-like,4096,4096,0,2,135912,135896,271048,8192,131072,0.79075,0.550125,0.239875,116,1,baseline
6,raw-byte,hash-like,4096,4096,0,-1,135912,135896,271048,8192,131072,0.748,0.463917,0.281667,117,1,candidate
6,raw-byte,hash-like,4096,4096,0,0,135912,135896,271048,8192,131072,0.758208,0.494416,0.260542,117,1,candidate
6,raw-byte,hash-like,4096,4096,0,1,135912,135896,271048,8192,131072,0.811417,0.542042,0.268125,117,1,candidate
6,raw-byte,hash-like,4096,4096,0,2,135912,135896,271048,8192,131072,0.712667,0.470083,0.239625,117,1,candidate
6,typed-bit,hash-like,4096,4096,0,-1,144544,144536,287712,8192,131072,2.314292,1.931,0.379208,118,1,candidate
6,typed-bit,hash-like,4096,4096,0,0,144544,144536,287712,8192,131072,2.328042,2.013417,0.3085,118,1,candidate
6,typed-bit,hash-like,4096,4096,0,1,144544,144536,287712,8192,131072,2.25375,1.96225,0.289916,118,1,candidate
6,typed-bit,hash-like,4096,4096,0,2,144544,144536,287712,8192,131072,2.304125,2.025708,0.27425,118,1,candidate
6,typed-bit,hash-like,4096,4096,0,-1,144544,144536,287712,8192,131072,2.258708,1.935875,0.319708,119,1,baseline
6,typed-bit,hash-like,4096,4096,0,0,144544,144536,287712,8192,131072,2.276542,1.985208,0.286292,119,1,baseline
6,typed-bit,hash-like,4096,4096,0,1,144544,144536,287712,8192,131072,2.276834,1.982458,0.28925,119,1,baseline
6,typed-bit,hash-like,4096,4096,0,2,144544,144536,287712,8192,131072,2.392958,2.062708,0.325375,119,1,baseline
7,raw-bit,hash-like,65536,65536,0,-1,2193128,2193240,4370152,131072,2097152,18.354209,17.340625,1.00875,120,1,baseline
7,raw-bit,hash-like,65536,65536,0,0,2193128,2193240,4370152,131072,2097152,18.024625,16.863791,1.147959,120,1,baseline
7,raw-bit,hash-like,65536,65536,0,1,2193128,2193240,4370152,131072,2097152,18.487375,17.185792,1.297667,120,1,baseline
7,raw-bit,hash-like,65536,65536,0,2,2193128,2193240,4370152,131072,2097152,18.206208,16.945666,1.256375,120,1,baseline
7,raw-bit,hash-like,65536,65536,0,-1,2193128,2193240,4370152,131072,2097152,18.300542,17.154458,1.143417,121,1,candidate
7,raw-bit,hash-like,65536,65536,0,0,2193128,2193240,4370152,131072,2097152,18.32075,17.16025,1.153125,121,1,candidate
7,raw-bit,hash-like,65536,65536,0,1,2193128,2193240,4370152,131072,2097152,17.882958,16.897209,0.981625,121,1,candidate
7,raw-bit,hash-like,65536,65536,0,2,2193128,2193240,4370152,131072,2097152,18.307459,17.22175,1.082667,121,1,candidate
7,raw-byte,hash-like,65536,65536,0,-1,2144592,2144824,4262496,131072,2097152,8.760542,7.744584,1.010875,122,1,candidate
7,raw-byte,hash-like,65536,65536,0,0,2144592,2144824,4262496,131072,2097152,8.97925,7.918708,1.053709,122,1,candidate
7,raw-byte,hash-like,65536,65536,0,1,2144592,2144824,4262496,131072,2097152,8.818791,7.779167,1.036042,122,1,candidate
7,raw-byte,hash-like,65536,65536,0,2,2144592,2144824,4262496,131072,2097152,8.61275,7.601708,1.007833,122,1,candidate
7,raw-byte,hash-like,65536,65536,0,-1,2144592,2144824,4262496,131072,2097152,10.442166,9.2285,1.210459,123,1,baseline
7,raw-byte,hash-like,65536,65536,0,0,2144592,2144824,4262496,131072,2097152,10.119833,8.939417,1.17075,123,1,baseline
7,raw-byte,hash-like,65536,65536,0,1,2144592,2144824,4262496,131072,2097152,10.387292,9.272666,1.103417,123,1,baseline
7,raw-byte,hash-like,65536,65536,0,2,2144592,2144824,4262496,131072,2097152,10.402583,9.356917,1.042917,123,1,baseline
7,typed-bit,hash-like,65536,65536,0,-1,2275344,2275440,4534352,131072,2097152,33.944667,32.494333,1.44525,124,1,baseline
7,typed-bit,hash-like,65536,65536,0,0,2275344,2275440,4534352,131072,2097152,34.895917,33.233667,1.642584,124,1,baseline
7,typed-bit,hash-like,65536,65536,0,1,2275344,2275440,4534352,131072,2097152,34.418834,33.00175,1.405458,124,1,baseline
7,typed-bit,hash-like,65536,65536,0,2,2275344,2275440,4534352,131072,2097152,34.120833,32.704958,1.411708,124,1,baseline
7,typed-bit,hash-like,65536,65536,0,-1,2275344,2275440,4534352,131072,2097152,34.544042,33.01625,1.52175,125,1,candidate
7,typed-bit,hash-like,65536,65536,0,0,2275344,2275440,4534352,131072,2097152,34.490875,33.027,1.444542,125,1,candidate
7,typed-bit,hash-like,65536,65536,0,1,2275344,2275440,4534352,131072,2097152,34.225417,32.763042,1.457833,125,1,candidate
7,typed-bit,hash-like,65536,65536,0,2,2275344,2275440,4534352,131072,2097152,34.23075,32.727625,1.499125,125,1,candidate
7,typed-byte,hash-like,65536,65536,0,-1,2276240,2276472,4525832,131072,2097152,9.244167,8.109416,1.13125,126,1,candidate
7,typed-byte,hash-like,65536,65536,0,0,2276240,2276472,4525832,131072,2097152,9.172083,7.937334,1.227958,126,1,candidate
7,typed-byte,hash-like,65536,65536,0,1,2276240,2276472,4525832,131072,2097152,9.184291,8.183708,0.996917,126,1,candidate
7,typed-byte,hash-like,65536,65536,0,2,2276240,2276472,4525832,131072,2097152,8.955083,7.988541,0.9615,126,1,candidate
7,typed-byte,hash-like,65536,65536,0,-1,2476688,2476936,4926640,131072,2097152,10.705584,9.448791,1.254,127,1,baseline
7,typed-byte,hash-like,65536,65536,0,0,2476688,2476936,4926640,131072,2097152,10.456292,9.331667,1.116833,127,1,baseline
7,typed-byte,hash-like,65536,65536,0,1,2476688,2476936,4926640,131072,2097152,10.163292,9.0825,1.076625,127,1,baseline
7,typed-byte,hash-like,65536,65536,0,2,2476688,2476936,4926640,131072,2097152,10.603417,9.442541,1.154208,127,1,baseline
8,raw-byte,hash-like,262144,262144,0,-1,8474104,8474104,16880552,524288,8388608,47.233291,39.532167,7.68575,128,1,baseline
8,raw-byte,hash-like,262144,262144,0,0,8474104,8474104,16880552,524288,8388608,41.062709,36.719334,4.331166,128,1,baseline
8,raw-byte,hash-like,262144,262144,0,1,8474104,8474104,16880552,524288,8388608,40.554083,36.789084,3.760125,128,1,baseline
8,raw-byte,hash-like,262144,262144,0,2,8474104,8474104,16880552,524288,8388608,40.480042,36.999792,3.474667,128,1,baseline
8,raw-byte,hash-like,262144,262144,0,-1,8474104,8474104,16880552,524288,8388608,37.594708,33.114458,4.474667,129,1,candidate
8,raw-byte,hash-like,262144,262144,0,0,8474104,8474104,16880552,524288,8388608,34.837042,30.684834,4.129166,129,1,candidate
8,raw-byte,hash-like,262144,262144,0,1,8474104,8474104,16880552,524288,8388608,35.170292,30.594959,4.563041,129,1,candidate
8,raw-byte,hash-like,262144,262144,0,2,8474104,8474104,16880552,524288,8388608,34.617833,30.652625,3.959417,129,1,candidate
8,typed-bit,hash-like,262144,262144,0,-1,9035616,9035696,18005776,524288,8388608,138.382584,134.667541,3.707125,130,1,candidate
8,typed-bit,hash-like,262144,262144,0,0,9035616,9035696,18005776,524288,8388608,139.848167,135.552333,4.28475,130,1,candidate
8,typed-bit,hash-like,262144,262144,0,1,9035616,9035696,18005776,524288,8388608,139.917875,135.606875,4.303458,130,1,candidate
8,typed-bit,hash-like,262144,262144,0,2,9035616,9035696,18005776,524288,8388608,139.574917,135.336167,4.231833,130,1,candidate
8,typed-bit,hash-like,262144,262144,0,-1,9035616,9035696,18005776,524288,8388608,140.92625,137.004875,3.910875,131,1,baseline
8,typed-bit,hash-like,262144,262144,0,0,9035616,9035696,18005776,524288,8388608,140.998208,135.807458,5.170209,131,1,baseline
8,typed-bit,hash-like,262144,262144,0,1,9035616,9035696,18005776,524288,8388608,140.661333,135.919083,4.735833,131,1,baseline
8,typed-bit,hash-like,262144,262144,0,2,9035616,9035696,18005776,524288,8388608,140.401459,135.481209,4.91475,131,1,baseline
8,typed-byte,hash-like,262144,262144,0,-1,9802032,9801960,19536120,524288,8388608,42.195542,38.108958,4.080958,132,1,baseline
8,typed-byte,hash-like,262144,262144,0,0,9802032,9801960,19536120,524288,8388608,41.654125,36.883833,4.749083,132,1,baseline
8,typed-byte,hash-like,262144,262144,0,1,9802032,9801960,19536120,524288,8388608,41.03825,36.69975,4.332209,132,1,baseline
8,typed-byte,hash-like,262144,262144,0,2,9802032,9801960,19536120,524288,8388608,40.989583,36.697,4.286292,132,1,baseline
8,typed-byte,hash-like,262144,262144,0,-1,9000792,9000792,17933976,524288,8388608,39.314125,34.902833,4.406834,133,1,candidate
8,typed-byte,hash-like,262144,262144,0,0,9000792,9000792,17933976,524288,8388608,36.851167,32.596375,4.244458,133,1,candidate
8,typed-byte,hash-like,262144,262144,0,1,9000792,9000792,17933976,524288,8388608,37.161,32.830208,4.326209,133,1,candidate
8,typed-byte,hash-like,262144,262144,0,2,9000792,9000792,17933976,524288,8388608,36.783833,32.499125,4.280042,133,1,candidate
8,raw-bit,hash-like,262144,262144,0,-1,8707576,8707648,17350048,524288,8388608,75.015583,71.107334,3.902958,134,1,candidate
8,raw-bit,hash-like,262144,262144,0,0,8707576,8707648,17350048,524288,8388608,72.359166,68.26725,4.076959,134,1,candidate
8,raw-bit,hash-like,262144,262144,0,1,8707576,8707648,17350048,524288,8388608,71.773083,67.535333,4.2335,134,1,candidate
8,raw-bit,hash-like,262144,262144,0,2,8707576,8707648,17350048,524288,8388608,72.123334,68.016458,4.101,134,1,candidate
8,raw-bit,hash-like,262144,262144,0,-1,8707576,8707648,17350048,524288,8388608,75.206583,71.000916,4.199375,135,1,baseline
8,raw-bit,hash-like,262144,262144,0,0,8707576,8707648,17350048,524288,8388608,73.195916,68.754375,4.427709,135,1,baseline
8,raw-bit,hash-like,262144,262144,0,1,8707576,8707648,17350048,524288,8388608,73.153583,68.531584,4.614791,135,1,baseline
8,raw-bit,hash-like,262144,262144,0,2,8707576,8707648,17350048,524288,8388608,72.424208,68.511541,3.907292,135,1,baseline
9,typed-bit,hash-like,4096,4096,0,-1,1130408,1130760,2259808,8192,2096697,3.339291,2.636625,0.699041,136,1,baseline
9,typed-bit,hash-like,4096,4096,0,0,1130408,1130760,2259808,8192,2096697,3.361458,2.771125,0.58175,136,1,baseline
9,typed-bit,hash-like,4096,4096,0,1,1130408,1130760,2259808,8192,2096697,3.163417,2.598625,0.562042,136,1,baseline
9,typed-bit,hash-like,4096,4096,0,2,1130408,1130760,2259808,8192,2096697,3.125375,2.586416,0.536167,136,1,baseline
9,typed-bit,hash-like,4096,4096,0,-1,1130408,1130760,2259808,8192,2096697,3.661167,2.8235,0.834541,137,1,candidate
9,typed-bit,hash-like,4096,4096,0,0,1130408,1130760,2259808,8192,2096697,3.45775,2.779833,0.669917,137,1,candidate
9,typed-bit,hash-like,4096,4096,0,1,1130408,1130760,2259808,8192,2096697,3.210125,2.602959,0.603334,137,1,candidate
9,typed-bit,hash-like,4096,4096,0,2,1130408,1130760,2259808,8192,2096697,3.327375,2.698292,0.624333,137,1,candidate
9,typed-byte,hash-like,4096,4096,0,-1,1129952,1130304,2259504,8192,2096697,1.665667,0.9495,0.714459,138,1,candidate
9,typed-byte,hash-like,4096,4096,0,0,1129952,1130304,2259504,8192,2096697,1.414416,0.788708,0.620084,138,1,candidate
9,typed-byte,hash-like,4096,4096,0,1,1129952,1130304,2259504,8192,2096697,1.336417,0.766666,0.567458,138,1,candidate
9,typed-byte,hash-like,4096,4096,0,2,1129952,1130304,2259504,8192,2096697,1.39275,0.773083,0.618625,138,1,candidate
9,typed-byte,hash-like,4096,4096,0,-1,1144424,1144792,2288464,8192,2096697,1.422125,0.787542,0.631625,139,1,baseline
9,typed-byte,hash-like,4096,4096,0,0,1144424,1144792,2288464,8192,2096697,1.366958,0.779542,0.58075,139,1,baseline
9,typed-byte,hash-like,4096,4096,0,1,1144424,1144792,2288464,8192,2096697,1.395834,0.791708,0.60125,139,1,baseline
9,typed-byte,hash-like,4096,4096,0,2,1144424,1144792,2288464,8192,2096697,1.387208,0.791416,0.59325,139,1,baseline
9,raw-bit,hash-like,4096,4096,0,-1,1132848,1133200,2264776,8192,2096697,11.87025,1.614375,10.252292,140,1,baseline
9,raw-bit,hash-like,4096,4096,0,0,1132848,1133200,2264776,8192,2096697,2.277792,1.588625,0.68325,140,1,baseline
9,raw-bit,hash-like,4096,4096,0,1,1132848,1133200,2264776,8192,2096697,2.182333,1.58825,0.591125,140,1,baseline
9,raw-bit,hash-like,4096,4096,0,2,1132848,1133200,2264776,8192,2096697,2.104708,1.574,0.528042,140,1,baseline
9,raw-bit,hash-like,4096,4096,0,-1,1132848,1133200,2264776,8192,2096697,2.410541,1.805333,0.602542,141,1,candidate
9,raw-bit,hash-like,4096,4096,0,0,1132848,1133200,2264776,8192,2096697,2.271334,1.685917,0.57775,141,1,candidate
9,raw-bit,hash-like,4096,4096,0,1,1132848,1133200,2264776,8192,2096697,2.139916,1.575375,0.561917,141,1,candidate
9,raw-bit,hash-like,4096,4096,0,2,1132848,1133200,2264776,8192,2096697,2.157958,1.594584,0.560584,141,1,candidate
9,raw-byte,hash-like,4096,4096,0,-1,1125848,1126200,2251296,8192,2096697,1.439541,0.874542,0.562834,142,1,candidate
9,raw-byte,hash-like,4096,4096,0,0,1125848,1126200,2251296,8192,2096697,1.252209,0.718417,0.528333,142,1,candidate
9,raw-byte,hash-like,4096,4096,0,1,1125848,1126200,2251296,8192,2096697,1.273458,0.721625,0.549584,142,1,candidate
9,raw-byte,hash-like,4096,4096,0,2,1125848,1126200,2251296,8192,2096697,1.280542,0.735875,0.542334,142,1,candidate
9,raw-byte,hash-like,4096,4096,0,-1,1125848,1126200,2251296,8192,2096697,1.507125,0.944333,0.560583,143,1,baseline
9,raw-byte,hash-like,4096,4096,0,0,1125848,1126200,2251296,8192,2096697,1.38,0.805333,0.570125,143,1,baseline
9,raw-byte,hash-like,4096,4096,0,1,1125848,1126200,2251296,8192,2096697,1.357583,0.807292,0.547625,143,1,baseline
9,raw-byte,hash-like,4096,4096,0,2,1125848,1126200,2251296,8192,2096697,1.498958,0.926542,0.570125,143,1,baseline
10,typed-byte,hash-like,65536,65536,0,-1,18286976,18287864,36547840,131072,33554202,24.124166,16.456416,7.662,144,1,baseline
10,typed-byte,hash-like,65536,65536,0,0,18286976,18287864,36547840,131072,33554202,21.428917,12.764458,8.647083,144,1,baseline
10,typed-byte,hash-like,65536,65536,0,1,18286976,18287864,36547840,131072,33554202,21.439916,12.861958,8.572792,144,1,baseline
10,typed-byte,hash-like,65536,65536,0,2,18286976,18287864,36547840,131072,33554202,21.212875,12.718375,8.489209,144,1,baseline
10,typed-byte,hash-like,65536,65536,0,-1,18055392,18056272,36084776,131072,33554202,24.563167,15.526,9.033375,145,1,candidate
10,typed-byte,hash-like,65536,65536,0,0,18055392,18056272,36084776,131072,33554202,20.86525,12.217916,8.6355,145,1,candidate
10,typed-byte,hash-like,65536,65536,0,1,18055392,18056272,36084776,131072,33554202,19.914875,11.999667,7.908666,145,1,candidate
10,typed-byte,hash-like,65536,65536,0,2,18055392,18056272,36084776,131072,33554202,20.150708,12.229959,7.914417,145,1,candidate
10,raw-bit,hash-like,65536,65536,0,-1,18095576,18096336,36175696,131072,33554202,36.879042,29.182417,7.690625,146,1,candidate
10,raw-bit,hash-like,65536,65536,0,0,18095576,18096336,36175696,131072,33554202,33.338084,25.286166,8.034917,146,1,candidate
10,raw-bit,hash-like,65536,65536,0,1,18095576,18096336,36175696,131072,33554202,33.299209,25.364417,7.929209,146,1,candidate
10,raw-bit,hash-like,65536,65536,0,2,18095576,18096336,36175696,131072,33554202,33.467042,25.508667,7.9525,146,1,candidate
10,raw-bit,hash-like,65536,65536,0,-1,18095576,18096336,36175696,131072,33554202,37.64025,29.8925,7.742125,147,1,baseline
10,raw-bit,hash-like,65536,65536,0,0,18095576,18096336,36175696,131072,33554202,34.535167,26.302042,8.218208,147,1,baseline
10,raw-bit,hash-like,65536,65536,0,1,18095576,18096336,36175696,131072,33554202,33.938958,25.602416,8.33,147,1,baseline
10,raw-bit,hash-like,65536,65536,0,2,18095576,18096336,36175696,131072,33554202,33.595625,25.473667,8.115291,147,1,baseline
10,raw-byte,hash-like,65536,65536,0,-1,17989720,17990600,35953440,131072,33554202,24.771833,16.833625,7.933,148,1,baseline
10,raw-byte,hash-like,65536,65536,0,0,17989720,17990600,35953440,131072,33554202,21.839334,13.179334,8.641167,148,1,baseline
10,raw-byte,hash-like,65536,65536,0,1,17989720,17990600,35953440,131072,33554202,20.908208,13.104375,7.798792,148,1,baseline
10,raw-byte,hash-like,65536,65536,0,2,17989720,17990600,35953440,131072,33554202,20.8185,13.046875,7.766459,148,1,baseline
10,raw-byte,hash-like,65536,65536,0,-1,17989720,17990600,35953440,131072,33554202,24.319791,16.611459,7.697708,149,1,candidate
10,raw-byte,hash-like,65536,65536,0,0,17989720,17990600,35953440,131072,33554202,20.610417,12.490458,8.107125,149,1,candidate
10,raw-byte,hash-like,65536,65536,0,1,17989720,17990600,35953440,131072,33554202,20.993792,12.183417,8.804042,149,1,candidate
10,raw-byte,hash-like,65536,65536,0,2,17989720,17990600,35953440,131072,33554202,23.343292,12.468375,10.870417,149,1,candidate
10,typed-bit,hash-like,65536,65536,0,-1,18055296,18056040,36094904,131072,33554202,53.006833,45.336667,7.664166,150,1,candidate
10,typed-bit,hash-like,65536,65536,0,0,18055296,18056040,36094904,131072,33554202,52.199,43.698166,8.487292,150,1,candidate
10,typed-bit,hash-like,65536,65536,0,1,18055296,18056040,36094904,131072,33554202,53.371125,45.207833,8.155458,150,1,candidate
10,typed-bit,hash-like,65536,65536,0,2,18055296,18056040,36094904,131072,33554202,53.106542,44.890125,8.20325,150,1,candidate
10,typed-bit,hash-like,65536,65536,0,-1,18055296,18056040,36094904,131072,33554202,51.456625,43.71925,7.730542,151,1,baseline
10,typed-bit,hash-like,65536,65536,0,0,18055296,18056040,36094904,131072,33554202,52.134375,43.752083,8.360209,151,1,baseline
10,typed-bit,hash-like,65536,65536,0,1,18055296,18056040,36094904,131072,33554202,52.634041,44.260875,8.367042,151,1,baseline
10,typed-bit,hash-like,65536,65536,0,2,18055296,18056040,36094904,131072,33554202,52.228333,43.787333,8.433667,151,1,baseline
11,raw-bit,hash-like,131072,131072,0,-1,36175152,36175440,72318160,262144,67107712,74.841625,58.225417,16.609166,152,1,baseline
11,raw-bit,hash-like,131072,131072,0,0,36175152,36175440,72318160,262144,67107712,68.475416,51.002833,17.453792,152,1,baseline
11,raw-bit,hash-like,131072,131072,0,1,36175152,36175440,72318160,262144,67107712,68.313166,51.025083,17.280458,152,1,baseline
11,raw-bit,hash-like,131072,131072,0,2,36175152,36175440,72318160,262144,67107712,68.938833,51.729958,17.201875,152,1,baseline
11,raw-bit,hash-like,131072,131072,0,-1,36175152,36175440,72318160,262144,67107712,74.546417,58.060542,16.477958,153,1,candidate
11,raw-bit,hash-like,131072,131072,0,0,36175152,36175440,72318160,262144,67107712,68.511,50.494917,18.0035,153,1,candidate
11,raw-bit,hash-like,131072,131072,0,1,36175152,36175440,72318160,262144,67107712,66.950541,49.426958,17.515583,153,1,candidate
11,raw-bit,hash-like,131072,131072,0,2,36175152,36175440,72318160,262144,67107712,69.466834,51.846291,17.610417,153,1,candidate
11,raw-byte,hash-like,131072,131072,0,-1,35952880,35953144,71855496,262144,67107712,49.024333,31.627709,17.390417,154,1,candidate
11,raw-byte,hash-like,131072,131072,0,0,35952880,35953144,71855496,262144,67107712,41.227375,24.314375,16.897,154,1,candidate
11,raw-byte,hash-like,131072,131072,0,1,35952880,35953144,71855496,262144,67107712,41.371625,24.245208,17.119625,154,1,candidate
11,raw-byte,hash-like,131072,131072,0,2,35952880,35953144,71855496,262144,67107712,41.748292,24.282958,17.458458,154,1,candidate
11,raw-byte,hash-like,131072,131072,0,-1,35952880,35953144,71855496,262144,67107712,50.682709,33.933083,16.742334,155,1,baseline
11,raw-byte,hash-like,131072,131072,0,0,35952880,35953144,71855496,262144,67107712,43.103833,26.274083,16.817917,155,1,baseline
11,raw-byte,hash-like,131072,131072,0,1,35952880,35953144,71855496,262144,67107712,45.104875,26.246042,18.852167,155,1,baseline
11,raw-byte,hash-like,131072,131072,0,2,35952880,35953144,71855496,262144,67107712,44.345833,26.3965,17.943541,155,1,baseline
11,typed-bit,hash-like,131072,131072,0,-1,36094336,36094632,72156216,262144,67107712,104.618375,88.431041,16.179209,156,1,baseline
11,typed-bit,hash-like,131072,131072,0,0,36094336,36094632,72156216,262144,67107712,106.20075,88.084083,18.091792,156,1,baseline
11,typed-bit,hash-like,131072,131072,0,1,36094336,36094632,72156216,262144,67107712,104.90625,87.757792,17.137041,156,1,baseline
11,typed-bit,hash-like,131072,131072,0,2,36094336,36094632,72156216,262144,67107712,105.415333,87.99625,17.409625,156,1,baseline
11,typed-bit,hash-like,131072,131072,0,-1,36094336,36094632,72156216,262144,67107712,105.271792,88.561875,16.700209,157,1,candidate
11,typed-bit,hash-like,131072,131072,0,0,36094336,36094632,72156216,262144,67107712,104.830917,87.689959,17.125541,157,1,candidate
11,typed-bit,hash-like,131072,131072,0,1,36094336,36094632,72156216,262144,67107712,106.31175,87.66575,18.627375,157,1,candidate
11,typed-bit,hash-like,131072,131072,0,2,36094336,36094632,72156216,262144,67107712,107.576834,90.297417,17.270958,157,1,candidate
11,typed-byte,hash-like,131072,131072,0,-1,36084216,36084480,72118160,262144,67107712,48.702334,31.768708,16.916042,158,1,candidate
11,typed-byte,hash-like,131072,131072,0,0,36084216,36084480,72118160,262144,67107712,42.21375,24.326583,17.869042,158,1,candidate
11,typed-byte,hash-like,131072,131072,0,1,36084216,36084480,72118160,262144,67107712,40.876542,23.671125,17.19975,158,1,candidate
11,typed-byte,hash-like,131072,131072,0,2,36084216,36084480,72118160,262144,67107712,40.951083,24.17125,16.773292,158,1,candidate
11,typed-byte,hash-like,131072,131072,0,-1,36547264,36547504,73044048,262144,67107712,50.564792,34.16,16.39825,159,1,baseline
11,typed-byte,hash-like,131072,131072,0,0,36547264,36547504,73044048,262144,67107712,43.718334,26.300334,17.403958,159,1,baseline
11,typed-byte,hash-like,131072,131072,0,1,36547264,36547504,73044048,262144,67107712,43.40925,25.565791,17.836417,159,1,baseline
11,typed-byte,hash-like,131072,131072,0,2,36547264,36547504,73044048,262144,67107712,44.11,26.574917,17.527625,159,1,baseline
0,raw-byte,structured,4096,4096,0,-1,78872,78872,156960,8192,131072,0.691291,0.409,0.280791,160,1,baseline
0,raw-byte,structured,4096,4096,0,0,78872,78872,156960,8192,131072,0.959334,0.539291,0.414333,160,1,baseline
0,raw-byte,structured,4096,4096,0,1,78872,78872,156960,8192,131072,0.669208,0.417417,0.250458,160,1,baseline
0,raw-byte,structured,4096,4096,0,2,78872,78872,156960,8192,131072,0.631042,0.415916,0.214292,160,1,baseline
0,raw-byte,structured,4096,4096,0,-1,78872,78872,156960,8192,131072,0.657792,0.354916,0.299917,161,1,candidate
0,raw-byte,structured,4096,4096,0,0,78872,78872,156960,8192,131072,0.74875,0.412125,0.328167,161,1,candidate
0,raw-byte,structured,4096,4096,0,1,78872,78872,156960,8192,131072,0.610458,0.364209,0.243416,161,1,candidate
0,raw-byte,structured,4096,4096,0,2,78872,78872,156960,8192,131072,0.635584,0.379625,0.254625,161,1,candidate
0,typed-bit,structured,4096,4096,0,-1,77928,77928,152888,8192,131072,2.162958,1.758167,0.402667,162,1,candidate
0,typed-bit,structured,4096,4096,0,0,77928,77928,152888,8192,131072,2.043041,1.742416,0.289792,162,1,candidate
0,typed-bit,structured,4096,4096,0,1,77928,77928,152888,8192,131072,2.097208,1.82825,0.267209,162,1,candidate
