key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,10,shared,1,dependent,22.7477,22.37,23.0185,32.3671,31.5107,36.7476,32.8541,31.1845,35.3654,0.7028031550555965,False,True,0.6923854252589478,False,True,306694
32,10,shared,1,independent,5.50206,5.47409,5.59108,12.5688,12.5052,13.3413,12.8034,12.6514,13.9147,0.4377553943097193,False,True,0.4297342893293969,False,True,306840
32,10,shared,8192,dependent,37.9174,37.4851,39.2577,46.1063,45.4082,46.182,45.6263,45.084,47.198,0.822390866324125,False,True,0.8310426223471988,False,True,311217
32,10,shared,8192,independent,9.96082,9.40387,10.3016,11.6889,11.666,11.8484,12.0786,11.8065,12.3335,0.8521605968055164,False,True,0.824666766015929,False,True,313864
32,11,random,1,dependent,21.8334,21.7985,22.5589,29.211,28.0501,33.4625,28.2822,27.647,32.8223,0.7474376091198521,False,True,0.7719837919256636,False,True,347792
32,11,random,1,independent,5.71823,5.63367,6.05392,4.44603,4.28645,4.46892,4.50516,4.2998,4.73531,1.28614291851382,True,False,1.2692623569418178,True,False,351456
32,11,random,8192,dependent,39.985,38.702,40.5057,45.7999,45.1094,48.8224,45.592,44.8062,46.9208,0.8730368406917919,False,True,0.8770178978768205,False,True,346098
32,11,random,8192,independent,10.3506,10.1274,10.4116,6.88362,6.567,7.55882,7.04701,6.72977,7.08771,1.5036565063149914,True,False,1.4687931477321587,True,False,345584
32,11,shared,1,dependent,22.1736,21.8735,22.7604,30.8145,29.4641,32.6449,28.9574,27.9357,32.4287,0.7195833130506742,False,True,0.7657317300586379,False,True,347792
32,11,shared,1,independent,5.51097,5.45819,5.8028,4.28073,4.27628,4.53441,4.39136,4.26102,4.58018,1.2873902348431225,True,False,1.2549574619252353,True,False,351456
32,11,shared,8192,dependent,39.0981,38.6829,39.9634,44.4139,44.4063,46.7002,45.6098,45.5977,47.4809,0.8803122445900946,False,True,0.8572302443773049,False,True,346098
32,11,shared,8192,independent,10.6926,9.76309,10.9151,7.20596,6.27708,7.37698,7.49142,6.25928,8.56972,1.4838550311131342,True,False,1.4273128458957047,True,False,345584
32,12,random,1,dependent,21.9816,21.2491,22.8411,32.5616,32.039,37.7032,34.0029,33.1122,38.5596,0.67507739177436,False,True,0.6464625076096451,False,True,368786
32,12,random,1,independent,5.50079,5.44357,5.64513,13.2643,12.8816,13.7622,13.4474,12.8447,14.7508,0.41470639234637335,False,True,0.4090597438910124,False,True,365160
32,12,random,8192,dependent,39.5235,39.1871,40.6882,47.65,47.3944,47.7028,48.9337,48.797,49.1015,0.8294543546694648,False,True,0.8076949014687219,False,True,383544
32,12,random,8192,independent,10.3366,10.1255,10.9545,16.5977,15.1221,16.7732,14.8487,14.8417,15.8971,0.6227730348180772,False,True,0.6961282805902201,False,True,375944
32,12,shared,1,dependent,21.4291,21.3025,21.5931,32.9272,31.8712,35.7908,31.7847,31.6423,36.7749,0.650802376151024,False,True,0.6741954462367113,False,True,368786
32,12,shared,1,independent,5.44612,5.44357,5.53004,12.9592,12.7417,15.5741,13.0596,12.4709,14.4958,0.42025125007716524,False,True,0.4170204294159086,False,True,365160
32,12,shared,8192,dependent,37.7699,37.6441,40.0861,47.98,46.3467,48.2095,48.4193,46.3181,49.5637,0.7872009170487704,False,True,0.7800587782144723,False,True,383544
32,12,shared,8192,independent,10.6405,9.9856,10.9539,15.5443,14.4819,15.5697,15.096,14.9562,15.4152,0.6845274473601255,False,True,0.7048555908850026,False,True,375944
32,13,random,1,dependent,21.801,21.3515,22.2441,33.7016,33.378,39.7898,37.419,33.4765,38.7071,0.6468832340304318,False,True,0.5826184558646677,False,True,409816
32,13,random,1,independent,5.45883,5.43849,5.66039,15.4438,15.3173,16.8031,15.8304,14.7197,16.8215,0.3534641733252179,False,True,0.3448320952092177,False,True,406056
32,13,random,8192,dependent,39.0396,39.0161,39.1445,48.3163,48.2553,49.0589,49.8651,49.2923,50.4169,0.8080006126296922,False,True,0.7829042757359356,False,True,408467
32,13,random,8192,independent,10.3448,10.285,12.1943,18.7772,18.5204,19.0258,19.6196,18.39,21.0374,0.5509234603668278,False,True,0.5272686497176293,False,True,406744
32,13,shared,1,dependent,22.0305,21.3038,22.8297,34.0169,33.8783,37.9702,34.9503,33.4644,37.7712,0.647633970173649,False,True,0.6303379370134162,False,True,409816
32,13,shared,1,independent,5.44865,5.44801,5.63112,15.3275,14.5823,16.9818,15.3224,14.5575,17.6042,0.35548197683901483,False,True,0.3556002976035086,False,True,406056
32,13,shared,8192,dependent,41.4931,40.8624,41.8568,48.9782,48.2973,54.9901,50.9675,50.5352,52.6072,0.8471748655524294,False,True,0.8141089910236915,False,True,408467
32,13,shared,8192,independent,10.1109,9.4471,10.2507,20.3482,18.8344,20.5116,19.2763,18.8834,19.331,0.4968940741687226,False,True,0.5245249347644517,False,True,406744
32,14,random,1,dependent,22.1736,21.7056,23.7166,32.3118,32.067,36.3655,32.8096,32.7835,35.4849,0.6862384639667243,False,True,0.6758265873402906,False,True,454656
32,14,random,1,independent,5.72331,5.52814,5.86891,10.0816,9.79614,10.594,10.9762,9.71477,11.1593,0.5676985795905412,False,True,0.5214290920354949,False,True,455264
32,14,random,8192,dependent,40.947,38.819,42.1391,48.0105,47.6532,53.4166,48.5026,48.2318,48.9426,0.8528759333895711,False,True,0.8442227839332325,False,True,440909
32,14,random,8192,independent,10.266,10.1674,10.2851,13.0323,11.6488,13.8734,11.7455,11.4905,11.7881,0.7877350889712484,False,True,0.8740368651824103,False,True,439440
32,14,shared,1,dependent,22.6911,22.0292,25.2406,34.3692,30.8984,35.4112,33.6825,32.0568,34.3787,0.6602161237386962,False,True,0.6736762413716322,False,True,454656
32,14,shared,1,independent,5.46837,5.44612,6.06856,9.93793,9.68616,10.7899,9.79488,9.45282,10.0911,0.5502524167507721,False,True,0.5582886160933059,False,True,455264
32,14,shared,8192,dependent,42.2853,39.6538,43.8004,47.6748,47.2724,49.8651,47.2005,46.9354,48.865,0.8869528555966675,False,True,0.8958655098992596,False,True,440909
32,14,shared,8192,independent,10.1878,9.74591,10.2431,12.4607,11.9775,13.0354,11.7543,11.6844,11.9572,0.8175945171619572,False,True,0.8667296223509693,False,True,439440
32,15,random,1,dependent,18.0581,18.0054,20.0214,28.972,28.7285,33.1338,30.4673,29.0648,35.4424,0.6232949054259285,False,True,0.5927043092102023,False,True,426017
32,15,random,1,independent,3.49107,3.42241,3.51015,4.53059,4.46573,4.62404,4.46573,4.45938,4.47528,0.770555269843442,False,True,0.7817467692852009,False,True,434128
32,15,random,8192,dependent,35.5765,33.4415,40.9368,48.3322,47.7816,49.9109,47.0931,45.4865,50.7329,0.7360827771133944,False,True,0.7554503738339587,False,True,484050
32,15,random,8192,independent,5.72078,5.61397,7.0025,6.54283,6.41823,7.36745,6.96628,6.55237,7.30643,0.8743586490860988,False,False,0.821210172430623,False,False,481248
32,15,shared,1,dependent,17.8629,17.6093,18.3322,30.6365,29.2339,35.1588,29.0114,28.7348,34.6165,0.5830594225841724,False,True,0.6157200272996133,False,True,426017
32,15,shared,1,independent,3.48918,3.4059,3.7168,4.74611,4.55284,4.83322,4.47845,4.44348,4.73149,0.73516627301095,False,True,0.7791043776306535,False,True,434128
32,15,shared,8192,dependent,35.9147,35.4385,36.2511,47.3201,45.9734,49.8867,46.8445,46.4738,47.088,0.7589734594812776,False,True,0.7666791192135685,False,True,484050
32,15,shared,8192,independent,7.06165,6.70624,7.09789,7.17609,7.05338,8.90796,7.40305,7.10297,7.47681,0.9840525968877202,False,False,0.9538838721878145,False,True,481248
32,16,random,1,dependent,27.1626,26.6743,27.1994,36.2116,34.8009,37.302,33.4549,32.43,39.2183,0.7501077002949332,False,True,0.8119169389237451,False,True,451938
32,16,random,1,independent,7.42213,7.19897,7.51558,15.5239,14.8646,17.1839,14.1315,13.8601,14.3522,0.4781098821816683,False,True,0.5252188373491844,False,True,456520
32,16,random,8192,dependent,45.8997,45.8628,50.7565,48.5605,47.7212,50.4297,49.3374,48.4136,50.1512,0.9452064949907848,False,False,0.9303226355665276,False,False,504410
32,16,random,8192,independent,13.2135,12.9623,13.5142,15.7585,15.3605,16.4,14.0381,13.5816,14.7947,0.838499857219913,False,True,0.9412598571031692,False,True,504104
32,16,shared,1,dependent,28.5536,27.2408,28.7997,34.6851,33.1065,39.4999,32.2475,32.1223,39.3969,0.8232238050344385,False,True,0.8854515853942165,False,True,451938
32,16,shared,1,independent,7.2155,7.14493,7.29942,15.3859,14.6631,16.7103,13.9758,12.6743,14.9326,0.4689683411435145,False,True,0.5162852931495872,False,True,456520
32,16,shared,8192,dependent,46.6557,46.6162,47.0047,48.5331,47.5394,50.7762,51.0038,49.6451,51.808,0.9613171217169314,False,True,0.914749489253742,False,True,504410
32,16,shared,8192,independent,13.682,13.1925,13.78,16.2977,15.8049,18.1688,14.7285,14.2918,15.1164,0.8395049608226929,False,True,0.9289472790847676,False,True,504104
32,17,random,1,dependent,26.8358,26.4524,26.9044,39.6468,38.9258,43.4716,28.4239,27.0659,30.0032,0.6768717777979559,False,True,0.9441280049535777,False,True,506819
32,17,random,1,independent,7.20596,7.19516,7.61667,17.1661,17.1432,18.3042,7.53403,7.45837,7.62239,0.419778516960754,False,True,0.9564549119130135,False,False,507840
32,17,random,8192,dependent,46.0542,46.0205,49.3622,54.9749,53.7917,56.7424,46.2023,45.4146,46.3511,0.8377314010575736,False,True,0.9967945318739544,False,False,540205
32,17,random,8192,independent,13.2516,12.3863,13.2573,17.9647,17.6798,19.3005,13.2249,12.6604,13.2548,0.7376466069569767,False,True,1.0020189188576094,False,False,542088
32,17,shared,1,dependent,27.9433,27.0755,28.2135,38.9595,38.0173,43.0698,26.6164,26.3487,29.7604,0.7172396976347233,False,True,1.0498527223816896,False,False,506819
32,17,shared,1,independent,7.2047,7.18816,7.31213,17.8382,17.2901,17.9284,7.50288,7.3363,7.57471,0.4038916482604747,False,True,0.9602579276224597,False,True,507840
32,17,shared,8192,dependent,47.1249,46.5889,51.9428,55.3156,54.2742,56.1803,47.7479,47.2457,47.7937,0.8519278467557071,False,True,0.9869523057558551,False,False,540205
32,17,shared,8192,independent,13.1868,12.9541,13.4023,18.5458,18.2686,18.7149,13.0234,12.7252,13.7418,0.7110396963193822,False,True,1.0125466468049817,False,False,542088
32,18,random,1,dependent,26.8192,26.5045,26.8478,40.2304,38.1749,43.0387,27.5319,26.5261,30.9207,0.6666401527203308,False,True,0.9741136645128015,False,False,540638
32,18,random,1,independent,7.24347,7.22568,7.39224,17.8789,17.3232,18.7893,7.4749,7.34393,8.0007,0.40514069657529267,False,True,0.9690390506896414,False,False,542560
32,18,random,8192,dependent,46.545,46.4637,46.5953,59.2715,57.7323,60.5729,47.3639,46.1985,47.8783,0.7852846646364611,False,True,0.982710460920659,False,False,578320
32,18,random,8192,independent,12.7811,12.7741,13.0717,21.8067,21.6611,22.0642,13.0266,12.0436,13.2968,0.5861088564523748,False,True,0.9811539465401563,False,False,569808
32,18,shared,1,dependent,27.4296,27.0526,28.1213,41.2598,38.5036,45.0274,27.7049,27.5587,29.9619,0.6648020591471603,False,True,0.9900631296268891,False,False,540638
32,18,shared,1,independent,7.19388,7.13094,7.27081,18.0041,17.7994,18.0257,7.38272,7.37381,7.56073,0.39956898706405763,False,True,0.9744213514802132,False,True,542560
32,18,shared,8192,dependent,47.8802,46.4827,48.4962,58.8277,57.1734,60.6009,46.9068,46.8216,47.9177,0.8139056940862893,False,True,1.0207517886532445,False,False,578320
32,18,shared,8192,independent,13.1365,12.8593,13.6007,21.1849,20.5441,21.8646,12.8314,12.3329,13.4837,0.6200878927915638,False,True,1.0237776080552394,False,False,569808
32,19,random,1,dependent,26.8682,26.7061,27.4785,42.1683,41.5293,44.3986,29.0114,26.5636,29.9803,0.637165833102117,False,True,0.9261255920086587,False,False,629544
32,19,random,1,independent,7.38525,7.37698,7.95491,21.616,21.513,21.6675,8.02676,7.84364,8.57671,0.3416566432272391,False,True,0.9200785871260634,False,False,631040
32,19,random,8192,dependent,48.6329,46.7796,49.3577,63.3634,58.8055,65.7024,50.258,48.4549,50.4424,0.7675235230432711,False,True,0.9676648493772135,False,False,605055
32,19,random,8192,independent,13.6369,12.8186,14.4768,25.4625,25.1535,26.7741,13.0736,12.3056,14.4424,0.5355679921453118,False,True,1.0430868314771753,False,False,609400
32,19,shared,1,dependent,26.9171,26.3526,27.1066,44.9301,41.7143,45.4165,27.8047,27.0348,32.1471,0.5990883616996179,False,True,0.9680773394426122,False,False,629544
32,19,shared,1,independent,8.05728,7.62494,9.03893,20.6985,19.804,21.4005,7.83984,7.69615,7.97272,0.3892687875933039,False,True,1.0277352599032634,False,False,631040
32,19,shared,8192,dependent,46.8585,45.8317,50.0685,63.7341,57.7494,65.5238,49.8645,48.0029,57.9961,0.7352186663026543,False,True,0.9397166320729176,False,False,605055
32,19,shared,8192,independent,13.1073,12.9814,13.2033,24.4071,24.257,25.3111,13.2771,13.2605,14.3617,0.5370281598387354,False,True,0.9872110626567548,False,True,609400
32,20,random,1,dependent,27.3457,26.907,27.9299,41.7347,41.5618,45.023,28.7132,26.7455,30.1596,0.6552269454434799,False,True,0.9523738210997033,False,False,662703
32,20,random,1,independent,7.22694,7.1481,7.35664,21.2917,20.8492,21.9542,7.48508,7.38654,7.75974,0.33942522203487746,False,True,0.9655127266508842,False,True,659488
32,20,random,8192,dependent,48.5058,47.6259,49.6476,64.2579,59.6441,64.373,51.2517,49.1918,52.0293,0.754861269976143,False,True,0.9464232405949461,False,False,644727
32,20,random,8192,independent,13.3203,13.1022,13.4207,27.4137,26.7073,29.5232,13.2751,12.6572,13.396,0.4858993860733867,False,True,1.0034048707731016,False,False,645600
32,20,shared,1,dependent,26.5744,26.3373,28.4621,41.5382,39.7911,45.5341,26.406,26.0951,29.8951,0.6397581021806433,False,True,1.006377338483678,False,False,662703
32,20,shared,1,independent,7.28481,7.22758,7.68152,21.4577,21.157,22.1068,7.55882,7.4183,7.72221,0.33949631134744174,False,True,0.963749632879206,False,False,659488
